t_rel_s,cellule,n_marches,spread_median,mid_median,depth_best_bid_median,depth_best_ask_median,depth_bid_10c_median,depth_ask_10c_median,bid_up_048_median,bid_up_049_median,bid_up_050_median,bid_up_051_median,bid_up_052_median,bid_dn_048_median,bid_dn_049_median,bid_dn_050_median,bid_dn_051_median,bid_dn_052_median,spread_p25,depth_best_bid_p25,spread_p75,depth_best_bid_p75
-69,BTC 15m,6,0.01,0.505,252.44,190.25,2533.77,2663.52,210.83,112.5,252.44,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,266.705
-68,BTC 15m,6,0.01,0.505,252.44,190.25,2533.77,2663.52,210.83,112.5,252.44,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,266.705
-67,BTC 15m,6,0.01,0.505,252.44,190.25,2533.77,2663.52,210.83,112.5,252.44,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,266.705
-66,BTC 15m,6,0.01,0.505,252.44,190.25,2533.77,2663.52,210.83,112.5,252.44,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,266.705
-65,BTC 15m,6,0.01,0.505,252.44,190.25,2533.77,2663.52,210.83,112.5,252.44,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,266.705
-64,BTC 15m,6,0.01,0.505,252.44,190.25,2533.77,2640.18,210.83,112.5,252.44,0,0,241.66,128.975,0,0,0,0.01,194.232,0.01,266.705
-63,BTC 15m,6,0.01,0.505,252.44,190.25,2533.77,2640.18,210.83,112.5,252.44,0,0,241.66,128.975,0,0,0,0.01,194.232,0.01,266.705
-62,BTC 15m,6,0.01,0.505,252.44,190.25,2533.77,2640.18,210.83,112.5,252.44,0,0,241.66,128.975,0,0,0,0.01,194.232,0.01,266.705
-61,BTC 15m,6,0.01,0.505,252.44,190.25,2533.77,2640.18,210.83,112.5,252.44,0,0,241.66,128.975,0,0,0,0.01,194.232,0.01,266.705
-60,BTC 15m,6,0.01,0.505,252.44,190.25,2533.77,2640.18,210.83,112.5,252.44,0,0,241.66,128.975,0,0,0,0.01,194.232,0.01,266.705
-59,BTC 15m,6,0.01,0.505,252.44,171.765,2213.2,2295.05,208.33,102.5,252.44,0,0,221.66,114.505,0,0,0,0.01,194.232,0.01,266.705
-58,BTC 15m,6,0.01,0.505,252.44,170.78,2139.77,2215.05,205.83,102.5,252.44,0,0,221.66,114.305,0,0,0,0.01,194.232,0.01,266.705
-57,BTC 15m,6,0.01,0.505,248.78,170.78,2126.11,2210.05,205.83,102.5,248.78,0,0,221.66,114.305,0,0,0,0.01,192.402,0.01,266.705
-56,BTC 15m,6,0.01,0.505,245.78,170.78,2123.11,2210.05,205.83,102.5,245.78,0,0,221.66,114.305,0,0,0,0.01,190.902,0.01,266.705
-55,BTC 15m,6,0.01,0.505,245.78,140.78,2108.11,2210.05,205.83,102.5,245.78,0,0,221.66,99.305,0,0,0,0.01,190.902,0.01,266.705
-54,BTC 15m,6,0.01,0.505,245.78,140.78,2108.11,2210.05,205.83,102.5,245.78,0,0,221.66,99.305,0,0,0,0.01,190.902,0.01,266.705
-53,BTC 15m,6,0.01,0.505,245.78,140.78,2049.31,2210.05,205.83,102.5,245.78,0,0,221.66,99.305,0,0,0,0.01,93.815,0.01,266.705
-52,BTC 15m,6,0.01,0.505,245.78,140.78,2049.31,2210.05,205.83,102.5,245.78,0,0,221.66,99.305,0,0,0,0.01,93.815,0.01,266.705
-51,BTC 15m,6,0.01,0.505,235.13,103.87,2049.31,2210.05,195.83,102.5,235.13,0,0,221.66,62.595,0,0,0,0.01,93.815,0.01,261.38
-50,BTC 15m,6,0.01,0.505,235.13,88.745,2049.31,2210.05,195.83,102.5,235.13,0,0,221.66,72.595,0,0,0,0.01,93.815,0.01,261.38
-49,BTC 15m,6,0.01,0.505,233.155,88.745,2068.39,2235.05,195.83,100,233.155,0,0,221.66,73.44,0,0,0,0.01,110.263,0.01,262.695
-48,BTC 15m,6,0.01,0.505,243.155,87.76,2068.39,2235.05,195.83,100,243.155,0,0,221.66,72.455,0,0,0,0.01,115.263,0.01,262.695
-47,BTC 15m,6,0.01,0.505,243.155,87.76,2068.39,2235.05,195.83,100,243.155,0,0,221.66,72.455,0,0,0,0.01,115.263,0.01,262.695
-46,BTC 15m,6,0.01,0.505,258.155,87.76,2068.39,2235.05,195.83,100,258.155,0,0,206.66,72.455,0,0,0,0.01,118.815,0.01,266.642
-45,BTC 15m,6,0.01,0.505,258.155,87.76,2068.39,2235.05,195.83,100,258.155,0,0,206.66,72.455,0,0,0,0.01,118.815,0.01,266.642
-44,BTC 15m,6,0.01,0.505,258.155,87.76,2068.39,2235.05,195.83,100,258.155,0,0,206.66,72.455,0,0,0,0.01,118.815,0.01,266.642
-43,BTC 15m,6,0.01,0.505,258.155,87.76,2068.39,2228.8,195.83,100,258.155,0,0,206.66,72.455,0,0,0,0.01,118.815,0.01,266.642
-42,BTC 15m,6,0.01,0.505,258.155,87.76,2068.39,2228.8,195.83,100,258.155,0,0,206.66,72.455,0,0,0,0.01,118.815,0.01,266.642
-41,BTC 15m,6,0.01,0.505,258.155,87.76,2068.39,2228.8,195.83,100,258.155,0,0,199.16,72.455,0,0,0,0.01,141.315,0.01,266.642
-40,BTC 15m,6,0.01,0.505,258.155,87.76,2068.39,2228.8,195.83,100,258.155,0,0,199.16,72.455,0,0,0,0.01,141.315,0.01,266.642
-39,BTC 15m,6,0.01,0.505,258.155,87.76,2068.39,2228.8,195.83,87.5,258.155,0,0,199.16,72.455,0,0,0,0.01,141.315,0.01,266.642
-38,BTC 15m,6,0.01,0.505,258.155,87.76,2068.39,2224.12,195.83,87.5,258.155,0,0,199.16,72.455,0,0,0,0.01,141.315,0.01,266.642
-37,BTC 15m,6,0.01,0.505,258.155,87.76,2068.39,2224.12,195.83,87.5,258.155,0,0,199.16,72.455,0,0,0,0.01,141.315,0.01,266.642
-36,BTC 15m,6,0.01,0.505,253.865,87.76,2068.39,2224.12,195.83,87.5,253.865,0,0,199.16,72.455,0,0,0,0.01,141.315,0.01,263.905
-35,BTC 15m,6,0.01,0.505,258.155,87.76,2068.39,2224.12,195.83,100,258.155,0,0,199.16,72.455,0,0,0,0.01,141.315,0.01,266.642
-34,BTC 15m,6,0.01,0.505,258.155,87.76,2068.39,2208.3,195.83,100,258.155,0,0,199.16,72.455,0,0,0,0.01,141.315,0.01,266.642
-33,BTC 15m,6,0.01,0.505,258.155,75.025,2068.39,2194.8,195.83,100,258.155,0,0,199.16,58.965,0,0,0,0.01,141.315,0.01,266.642
-32,BTC 15m,6,0.01,0.505,258.155,75.025,2061.81,2194.8,195.83,100,258.155,0,0,199.16,58.965,0,0,0,0.01,121.073,0.01,266.642
-31,BTC 15m,6,0.01,0.505,258.155,75.025,2061.81,2194.8,195.83,100,258.155,0,0,199.16,58.965,0,0,0,0.01,121.073,0.01,266.642
-30,BTC 15m,6,0.01,0.505,258.155,75.025,2047.89,2194.8,195.83,100,258.155,0,0,199.16,58.965,0,0,0,0.01,136.072,0.01,266.642
-29,BTC 15m,6,0.01,0.505,237.63,79.18,2056.3,2075.66,195.83,105,237.63,0,0,204.16,63.12,0,0,0,0.01,129.757,0.01,269.603
-28,BTC 15m,6,0.01,0.505,167.63,79.18,2073.45,2113.55,195.83,105,167.63,0,0,199.16,63.12,0,0,0,0.01,111.073,0.01,197
-27,BTC 15m,6,0.01,0.505,99.505,74,2040.55,2047.52,195.83,105,99.505,0,0,199.16,56.465,0,0,0,0.01,92.0025,0.01,167.945
-26,BTC 15m,6,0.01,0.505,95.5,74.27,2022.4,2047.52,195.83,105,91.175,0,0,199.16,56.465,0,0,0,0.01,83.5125,0.01,115.25
-25,BTC 15m,6,0.01,0.505,85.675,74.27,2022.4,2052.52,195.83,105,91.175,0,0,204.16,56.465,0,0,0,0.01,80.3375,0.01,98.25
-24,BTC 15m,6,0.01,0.505,85.675,74.27,2022.4,2047.52,195.83,105,91.175,0,0,204.16,56.465,0,0,0,0.01,80.3375,0.01,98.25
-23,BTC 15m,6,0.01,0.505,80.675,87.285,2022.4,2047.52,195.83,105,91.175,0,0,199.16,56.465,0,0,0,0.01,65,0.01,96.0875
-22,BTC 15m,6,0.01,0.505,80.675,87.285,2022.4,2047.52,195.83,105,91.175,0,0,199.16,56.465,0,0,0,0.01,65,0.01,96.0875
-21,BTC 15m,6,0.01,0.505,85.675,76.16,2022.4,2047.52,195.83,105,91.175,0,0,199.16,56.465,0,0,0,0.01,80.3375,0.01,98.25
-20,BTC 15m,6,0.01,0.505,85.675,76.16,2007.21,2047.52,190.83,100,91.175,0,0,194.16,56.465,0,0,0,0.01,80.3375,0.01,98.25
-19,BTC 15m,6,0.01,0.505,85.675,65.1,1908.79,1960.92,190.83,100,91.175,0,0,186.66,49.755,0,0,0,0.01,65.3375,0.01,98.25
-18,BTC 15m,6,0.01,0.505,76.175,39.86,1416.74,1195.48,100,92.5,78.175,0,0,92.035,15,0,0,0,0.01,62.75,0.01,87.8375
-17,BTC 15m,6,0.01,0.5075,76.175,22.5,1516.74,1141.72,140,92.5,78.175,0,0,58.495,5,0,0,0,0.01,62.75,0.01,162.838
-16,BTC 15m,6,0.01,0.5075,76.175,22.5,1466.74,1022.36,100,92.5,78.175,0,0,32.5,5,0,0,0,0.01,62.75,0.01,162.838
-15,BTC 15m,6,0.01,0.5125,65.5,31.395,1284.04,1026.86,125,92.5,107.5,25,0,31.395,0,0,0,0,0.01,52.5,0.01,160.25
-14,BTC 15m,6,0.01,0.515,55,28.895,1284.04,990.86,102.5,100,78.175,50,0,28.895,0,0,0,0,0.01,45.5,0.01,68.25
-13,BTC 15m,6,0.01,0.515,55,26.395,1208.86,1069.26,107.5,100,78.175,50,0,26.395,0,0,0,0,0.01,45.5,0.01,63.75
-12,BTC 15m,6,0.01,0.515,67.5,26.395,1253.93,1015.36,107.5,100,78.175,95,0,26.395,0,0,0,0,0.01,45,0.01,131.25
-11,BTC 15m,6,0.01,0.515,55,28.995,1222.43,1010.36,107.5,92.5,78.175,95,0,49.505,0,0,0,0,0.01,42.5,0.01,71.25
-10,BTC 15m,6,0.01,0.515,67.5,28.995,1198.43,995.36,107.5,92.5,78.175,55,0,49.505,0,0,0,0,0.01,45,0.01,131.25
-9,BTC 15m,6,0.01,0.515,55,28.995,1062.67,819.5,107.5,92.5,97.5,55,0,47.005,0,0,0,0,0.01,42.5,0.01,71.25
-8,BTC 15m,6,0.01,0.515,55,19.995,1062.67,802.5,105,82.5,78.175,90,0,76.395,0,0,0,0,0.01,42.5,0.01,71.25
-7,BTC 15m,6,0.01,0.515,55,19.995,1094.17,774.39,105,82.5,78.175,95,0,76.395,0,0,0,0,0.01,42.5,0.01,71.25
-6,BTC 15m,6,0.01,0.515,50,19.995,1089,747.39,105,95,78.175,50,0,26.395,0,0,0,0,0.01,42.5,0.01,68.75
-5,BTC 15m,6,0.01,0.515,50,19.995,1094.17,708.095,102.5,95,78.175,90,0,26.395,0,0,0,0,0.01,42.5,0.01,68.75
-4,BTC 15m,6,0.01,0.515,30,27.5,770.28,548.43,77.5,75,52.955,30,0,10.43,0,0,0,0,0.01,30,0.0175,40.92
-3,BTC 15m,6,0.01,0.515,30,27.5,772,559.5,77.5,67.5,42.5,30,0,60.43,0,0,0,0,0.01,26.25,0.0175,30
-2,BTC 15m,6,0.01,0.515,30,38.705,769.5,599,90,67.5,42.5,30,0,26.635,0,0,0,0,0.01,30,0.0175,30
-1,BTC 15m,6,0.01,0.52,30,10.43,708.5,495.93,77.5,67.5,42.5,30,15,5.43,0,0,0,0,0.01,26.25,0.01,30
0,BTC 15m,6,0.025,0.515,25,17.5,390,334,47.5,37.5,25,0,0,0,0,0,0,0,0.0125,16.75,0.0375,32.5
1,BTC 15m,6,0.01,0.525,32.5,15.82,3241.99,3257.21,40,152.5,142.5,35,17.5,0,0,0,0,0,0.01,26.25,0.01,417.5
2,BTC 15m,6,0.01,0.5325,37.5,20.82,7797.04,5761.82,280,846,432.5,195,58.33,0,0,0,0,0,0.01,26.25,0.01,63.75
3,BTC 15m,6,0.01,0.54,135.615,20.82,7317.49,6230.02,307.5,821,197.5,105,55,0,0,0,0,0,0.01,76.7375,0.01,581.808
4,BTC 15m,6,0.01,0.53,115,60,6135.17,7133.49,315,1394.5,1066,222.5,87.5,0,0,0,0,0,0.01,87.5,0.01,550.567
5,BTC 15m,6,0.01,0.525,148.425,64.5,7470.49,7903,259,818.5,557.5,250.185,97.455,0,0,0,0,0,0.01,78.4725,0.01,201.045
6,BTC 15m,6,0.01,0.52,132.74,62.475,7963.71,5545.76,95,821,180,82.35,2.5,10.82,0,0,0,0,0.01,69.775,0.01,231.105
7,BTC 15m,6,0.01,0.535,60.325,200.535,5196.66,8042.69,146.5,246.5,161.5,55.185,35,37.5,0,0,0,0,0.01,26.5275,0.01,63.9125
8,BTC 15m,6,0.01,0.535,85.325,148.65,8586.3,8923.48,172.58,196.5,295,65.185,121.5,37.5,0,0,0,0,0.01,40.44,0.01,137.5
9,BTC 15m,6,0.01,0.54,31.66,193.17,8211.49,8981.17,232.78,196.5,172.5,69.16,109,79.175,0,0,0,0,0.01,16.25,0.01,104.58
10,BTC 15m,6,0.01,0.54,17.5,243.555,8098.72,9561.38,232.88,196.5,177.5,69.16,111.5,62.5,0,0,0,0,0.01,7.5,0.01,37.49
11,BTC 15m,6,0.01,0.54,21.66,182.52,8039.61,9265.7,250.48,199,190,59.16,114,62.5,0,0,0,0,0.01,17.27,0.01,99.58
12,BTC 15m,6,0.01,0.54,37.845,119.065,8070.84,5623.1,250.58,199,367.5,75.345,109,37.9,0,0,0,0,0.01,17.27,0.01,135.88
13,BTC 15m,6,0.01,0.54,49.21,171.605,8820.49,8612.93,253.18,199,370,75.21,119,45.5,0,0,0,0,0.01,23.02,0.01,85.105
14,BTC 15m,6,0.01,0.54,67.845,205.33,8797.97,9088.73,220.68,199,307.5,80.21,119,37.5,0,0,0,0,0.01,25.835,0.01,88.8175
15,BTC 15m,6,0.01,0.54,51.795,200.74,9339.87,9962.75,248.18,199,307.5,64.16,121.5,98.51,0,0,0,0,0.01,16.85,0.01,139.525
16,BTC 15m,6,0.01,0.54,119.52,126.05,10554.1,9252.97,228.18,196.5,307.5,119.525,276.5,40.3,0,0,0,0,0.01,63.7375,0.01,166.137
17,BTC 15m,6,0.01,0.54,101.355,183.19,10532.7,8455.93,373.18,196.5,310,124.525,279,57.9,0,0,0,0,0.01,60.6675,0.01,145.538
18,BTC 15m,6,0.01,0.545,169.525,190.33,10537,7678.77,373.18,196.5,509,217.86,126.5,55.4,0,0,0,0,0.01,131.25,0.01,216.507
19,BTC 15m,6,0.01,0.545,111.94,190.33,9827.75,8902.28,375.68,196.5,509,230.36,111.5,42.9,0,0,0,0,0.01,66.25,0.01,187.757
20,BTC 15m,6,0.01,0.55,132.715,56.5,10935.6,9038.78,273.98,209,509,250.36,269.74,0,0,0,0,0,0.01,70.37,0.01,199.642
21,BTC 15m,6,0.01,0.55,121.975,107.33,10581.9,5814.38,297.16,326.5,354,152.025,377.33,0,0,0,0,0,0.01,41.8225,0.01,202.157
22,BTC 15m,6,0.01,0.55,127.5,177.025,9972.6,7199.96,249.76,329,361.5,158.82,332.33,0,0,0,0,0,0.01,63.75,0.01,162.495
23,BTC 15m,6,0.01,0.55,101,127.655,8939.39,9443.68,216.58,271.5,357.5,197.98,851.465,0,0,0,0,0,0.01,41.0725,0.01,173.197
24,BTC 15m,6,0.01,0.55,95,110.375,9043.85,7377.33,249.76,316.5,235,249.655,837.965,0,0,0,0,0,0.01,43.75,0.01,162.42
25,BTC 15m,6,0.01,0.55,125,159.12,10524.6,8334.94,249.76,279,57.5,237.155,929.465,0,0,0,0,0,0.01,73.0725,0.01,164.92
26,BTC 15m,6,0.01,0.55,130,104.365,9654.36,10790.9,90.26,214,67.5,209.655,796.465,0,0,0,0,0,0.01,100,0.01,134.92
27,BTC 15m,6,0.01,0.55,129.07,110.87,9593.66,9283.7,108.76,214,92.5,227.155,902.465,0,0,0,0,0,0.01,119.398,0.01,147.75
28,BTC 15m,6,0.01,0.55,106.575,182.45,9331.15,9576.21,108.76,239,175,239.655,894.465,0,0,0,0,0,0.01,57.0375,0.01,140.25
29,BTC 15m,6,0.01,0.55,79.075,172.4,11013.7,8491.56,108.76,316.5,150,354.655,160.465,0,0,0,0,0,0.01,58.75,0.01,146.058
30,BTC 15m,6,0.01,0.55,71.575,175.125,10217.4,8906.67,108.76,341.5,132.5,354.655,182.965,0,0,0,0,0,0.01,61.25,0.01,154.808
31,BTC 15m,6,0.01,0.55,104.075,153.635,9182.66,8826.07,108.76,112.5,240,156.32,284.465,0,0,0,0,0,0.01,53.86,0.01,146.52
32,BTC 15m,6,0.01,0.545,126.91,129.14,10332.7,7265.07,108.76,187.5,190,206.32,281.965,0,0,0,0,0,0.01,87.205,0.01,152.77
33,BTC 15m,6,0.01,0.54,112.68,123.575,9528.48,7601.84,108.76,137.5,190,266.32,281.965,0,0,0,0,0,0.01,68.0725,0.01,186.71
34,BTC 15m,6,0.01,0.545,197.58,100,10171.1,9326.86,103.76,137.5,202.5,316.32,291.965,0,0,0,0,0,0.01,83.84,0.01,266.898
35,BTC 15m,6,0.01,0.575,94.07,108.515,9112.06,9606.93,117.18,105,202.5,440,299,0,0,0,0,0,0.01,64.3225,0.01,163.012
36,BTC 15m,6,0.01,0.575,74.07,145.58,9275.56,8638.16,72.18,105,57.5,405,172.5,0,0,0,0,0,0.01,65.035,0.01,125
37,BTC 15m,6,0.01,0.575,100.405,163.275,10208.6,10395.7,77.18,112.5,67.5,375,162,0,0,0,0,0,0.01,69.4525,0.01,122.207
38,BTC 15m,6,0.01,0.575,154.43,128.48,10475.1,9130.54,77.18,107.5,67.5,352.5,157,0,0,0,0,0,0.01,82.7025,0.01,219.73
39,BTC 15m,6,0.01,0.575,125.21,157.975,9880.38,10438.7,81.36,107.5,86.5,317.5,172,0,0,0,0,0,0.01,76.6525,0.01,138.952
40,BTC 15m,6,0.01,0.575,112.71,172.975,9759.31,10826.4,79.68,105,87.5,667.5,165,0,0,0,0,0,0.01,64.9025,0.01,219.287
41,BTC 15m,6,0.01,0.575,117.83,152.49,11761.1,10770,71.36,107.5,77.5,317.5,165,0,0,0,0,0,0.01,76.75,0.01,132.023
42,BTC 15m,6,0.01,0.57,164.55,86.51,10997.7,9663.68,65.86,110,80,320,172.5,0,0,0,0,0,0.01,120.203,0.01,202.702
43,BTC 15m,6,0.01,0.57,146.965,92.5,9475.65,9500.81,65.86,110,75,265,170,0,0,0,0,0,0.01,132.57,0.01,190.768
44,BTC 15m,6,0.01,0.57,146.23,126.735,9965.07,10030,65.86,112.5,80,315,170,0,0,0,0,0,0.01,87.9525,0.01,185.188
45,BTC 15m,6,0.01,0.57,163.96,115.685,10697.9,10298,65.86,107.5,77.5,315,170,0,0,0,0,0,0.01,83.245,0.01,218.597
46,BTC 15m,6,0.01,0.57,114.145,143.715,10291.1,11037.2,65.86,107.5,207.5,320,516.5,0,0,0,0,0,0.01,62.375,0.01,171.653
47,BTC 15m,6,0.01,0.565,136.645,161.89,10285.1,9719.38,65.86,100,195,305,593,0,0,0,0,0,0.01,81.125,0.01,151.98
48,BTC 15m,6,0.01,0.565,119.65,143.955,10594.9,10378.9,65.86,132.5,80,305,1225.5,0,0,0,0,0,0.01,82.575,0.01,142.468
49,BTC 15m,6,0.01,0.57,131.645,133.425,10404.2,9514.28,66.68,172.5,72.5,305,1181.5,0,0,0,0,0,0.01,112.375,0.01,151.98
50,BTC 15m,6,0.01,0.57,113.25,128.425,12281.4,11015.6,74.18,172.5,72.5,305,1141.5,0,0,0,0,0,0.01,99.9675,0.01,167.782
51,BTC 15m,6,0.01,0.57,113.585,137.605,11258.5,10192.9,66.68,172.5,72.5,185,1257,0,0,0,0,0,0.01,82.7475,0.01,167.95
52,BTC 15m,6,0.01,0.57,118.615,134.305,11571,9469.21,66.68,122.5,75,185,1261.5,0,0,0,0,0,0.01,111.25,0.01,134.08
53,BTC 15m,6,0.01,0.565,151.11,74.81,9783.11,10657,66.68,122.5,72.5,190,450.5,0,0,0,0,0,0.01,145,0.01,208.115
54,BTC 15m,6,0.01,0.565,174.43,72.31,12181,10561.9,66.68,122.5,72.5,190,290,0,0,0,0,0,0.01,109.078,0.01,220.47
55,BTC 15m,6,0.01,0.565,169.47,83.155,10973.8,10595.2,66.68,122.5,72.5,430,175,0,0,0,0,0,0.01,145.738,0.01,202.99
56,BTC 15m,6,0.01,0.565,166.765,81.49,11329.2,9682.38,66.68,122.5,72.5,430,170,0,0,0,0,0,0.01,114.078,0.01,220.93
57,BTC 15m,6,0.01,0.565,147.905,109.77,11898.1,10133.7,66.68,122.5,77.5,350,180,0,0,0,0,0,0.01,87.2425,0.01,188.662
58,BTC 15m,6,0.01,0.565,157.905,99.915,10696.4,10003.8,66.68,122.5,77.5,337.5,165,0,0,0,0,0,0.01,109.75,0.01,185.923
59,BTC 15m,6,0.01,0.565,163.915,111.7,10364.2,10200.7,66.68,122.5,72.5,350,165,0,0,0,0,0,0.01,117.242,0.01,218.958
60,BTC 15m,6,0.01,0.565,164.405,97.9,9667.15,10345.9,66.68,122.5,72.5,350,175,0,0,0,0,0,0.01,109.953,0.01,228.608
61,BTC 15m,6,0.01,0.565,134.5,108.535,9547.8,11366.6,66.68,122.5,72.5,327.5,181.535,0,0,0,0,0,0.01,91.0225,0.01,210.25
62,BTC 15m,6,0.01,0.565,121.515,105.215,11004.5,8042.14,75.86,122.5,197.5,215,181.535,0,0,0,0,0,0.01,64.875,0.01,183.757
63,BTC 15m,6,0.01,0.565,173.025,94.165,11284.5,10662.6,75.86,122.5,197.5,215,181.535,0,0,0,0,0,0.01,92.4975,0.01,224.055
64,BTC 15m,6,0.01,0.565,97.5,165.64,9964.3,11291.4,75.86,122.5,197.5,227.5,181.535,0,0,0,0,0,0.01,73.625,0.01,124.773
65,BTC 15m,6,0.01,0.565,73.945,188.14,11460.3,9933.11,88.86,107.5,257.1,202.5,181.535,0,0,0,0,0,0.01,32.8975,0.01,102.273
66,BTC 15m,6,0.01,0.565,101.515,184.24,10789.6,10264.1,88.86,107.5,257.1,130,301.535,0,0,0,0,0,0.01,40,0.01,109.487
67,BTC 15m,6,0.01,0.565,125.8,118.955,10649.3,9422.15,88.86,107.5,257.1,130,181.535,0,0,0,0,0,0.01,107.273,0.01,179.87
68,BTC 15m,6,0.01,0.565,152.675,126.455,11030.8,9186.65,88.86,107.5,257.1,180,81.535,0,0,0,0,0,0.01,107.273,0.01,189.558
69,BTC 15m,6,0.01,0.565,144.19,118.955,9134.01,9062.07,88.86,107.5,137.1,217.5,81.535,0,0,0,0,0,0.01,100.757,0.01,189.558
70,BTC 15m,6,0.01,0.57,147.02,151.455,10994.8,7891.93,88.86,107.5,137.1,217.5,76.535,0,0,0,0,0,0.01,105.757,0.01,181.765
71,BTC 15m,6,0.01,0.57,153.675,145.395,11217.5,8945.24,88.86,107.5,137.1,217.5,76.535,0,0,0,0,0,0.01,106.75,0.01,184.558
72,BTC 15m,6,0.01,0.57,113.5,162.395,11085.7,8087.98,88.86,107.5,137.1,142.5,76.535,0,0,0,0,0,0.01,88.75,0.01,156.22
73,BTC 15m,6,0.01,0.57,140.48,185.59,11311.4,8897.12,88.86,107.5,137.1,142.5,76.535,0,0,0,0,0,0.01,101.25,0.01,185.553
74,BTC 15m,6,0.01,0.57,139.995,142.395,11512.7,8963.29,88.86,107.5,137.1,142.5,76.535,0,0,0,0,0,0.01,91.2475,0.01,178.22
75,BTC 15m,6,0.01,0.57,172.355,130.665,11133,9253.21,88.86,107.5,137.1,142.5,76.535,0,0,0,0,0,0.01,143.43,0.01,196.615
76,BTC 15m,6,0.01,0.57,210.73,95.665,11823,9067.3,88.86,107.5,257.1,127.5,76.535,0,0,0,0,0,0.01,156.483,0.01,238.382
77,BTC 15m,6,0.01,0.57,123.495,195.645,11688.6,9835.48,83.86,97.5,197.1,132.5,76.535,0,0,0,0,0,0.01,58,0.01,191.405
78,BTC 15m,6,0.01,0.57,70,205.885,9865.38,9443.75,83.86,97.5,197.1,120,76.535,0,0,0,0,0,0.01,33.75,0.01,177.657
79,BTC 15m,6,0.01,0.57,127.495,213.935,12023.8,10558.7,83.86,97.5,197.1,137.5,151.535,0,0,0,0,0,0.01,67.5,0.01,180.463
80,BTC 15m,6,0.01,0.57,133.495,190.11,10982.3,10727.4,83.86,97.5,197.1,127.5,226.535,0,0,0,0,0,0.01,104.25,0.01,198.905
81,BTC 15m,6,0.01,0.57,118.5,196.46,11282.3,10704.1,83.86,97.5,197.1,137.5,226.535,0,0,0,0,0,0.01,100.5,0.01,159.712
82,BTC 15m,6,0.01,0.57,140.555,200.735,9661.69,9832.39,83.86,97.5,137.1,140,226.535,0,0,0,0,0,0.01,101.25,0.01,169.99
83,BTC 15m,6,0.01,0.57,176.58,180.11,11357.8,9791.32,83.86,97.5,77.1,142.5,226.535,0,0,0,0,0,0.01,138.488,0.01,183.803
84,BTC 15m,6,0.01,0.565,200.105,160.12,10783.8,10065,74.68,97.5,77.1,142.5,226.535,0,0,0,0,0,0.01,125.25,0.01,233.02
85,BTC 15m,6,0.01,0.565,176.105,156.02,10268.8,10234.2,83.86,97.5,77.1,152.5,226.535,0,0,0,0,0,0.01,128,0.01,231.77
86,BTC 15m,6,0.01,0.565,116,173.07,9586.88,11474.5,83.86,97.5,77.1,142.5,226.535,0,0,0,0,0,0.01,66.75,0.01,182.657
87,BTC 15m,6,0.01,0.565,123.5,134.47,10863.7,11113.1,83.86,97.5,177.1,142.5,226.535,0,0,0,0,0,0.01,84.5625,0.01,171.407
88,BTC 15m,6,0.01,0.57,123.5,173.3,11078.2,10669.2,73.86,97.5,177.1,142.5,226.535,0,0,0,0,0,0.01,100.812,0.01,165.462
89,BTC 15m,6,0.01,0.54,150.67,144.075,10172.3,8035.09,64.18,40.335,72.28,120,44.035,2.5,0,0,0,0,0.01,61.5625,0.01,177.047
90,BTC 15m,6,0.01,0.545,145.67,191.575,9989.92,9388.44,64.18,22.5,54.6,105,44.035,0,0,0,0,0,0.01,75,0.01,173.297
91,BTC 15m,6,0.01,0.545,74.375,231.205,7501.83,9010.92,73.86,102.5,79.6,100,96.535,0,0,0,0,0,0.01,43.1875,0.01,154.755
92,BTC 15m,6,0.01,0.545,120.5,235.01,11202.1,11440.8,78.86,107.5,99.6,115,84.035,0,0,0,0,0,0.01,85,0.01,156.255
93,BTC 15m,6,0.01,0.545,133.17,123.55,10658.8,11456.4,78.86,107.5,122.1,207.5,61.535,0,0,0,0,0,0.01,59.0625,0.01,200.123
94,BTC 15m,6,0.01,0.545,187.195,50,9762.84,10054.7,78.86,107.5,99.6,265,84.035,0,0,0,0,0,0.01,111.585,0.01,266.743
95,BTC 15m,6,0.01,0.545,212.195,50,11504.2,10119.1,78.86,107.5,99.6,210,84.035,0,0,0,0,0,0.01,124.085,0.01,274.243
96,BTC 15m,6,0.01,0.54,202.2,50,11813,8549.62,78.86,107.5,154.6,182.5,44.035,2.5,0,0,0,0,0.01,82.015,0.01,277.43
97,BTC 15m,6,0.01,0.54,242.88,64.495,9962.44,9785.44,78.86,107.5,155.6,190.65,44.035,2.5,0,0,0,0,0.01,170.317,0.01,274.62
98,BTC 15m,6,0.01,0.54,217.225,48.92,10976.6,10134.8,78.86,107.5,125.6,135,44.035,2.5,0,0,0,0,0.01,119.998,0.01,274.62
99,BTC 15m,6,0.01,0.54,197.83,48.92,8121.95,9600.92,78.86,97.5,150.6,167.5,44.035,2.5,0,0,0,0,0.01,147.493,0.01,258.51
100,BTC 15m,6,0.01,0.54,248.735,51.42,11925.2,9015.83,78.86,97.5,144.6,193.405,44.035,2.5,0,0,0,0,0.01,179.195,0.01,278.51
