ticker,indicator,horizon,n,ic_spearman,ic_daily_mean,ic_daily_t,n_days,frac_months_same_sign,ic_nw_t,ic_nw_t_2h,p_value,t_cons,p_value_cons,ic_train,ic_test,train_sign,median_train,hit_rate_oos,auc_oos,up_rate_oos,n_oos,n_eff_oos,p_hit
ETHUSDT,ema_dist_60,10,525529,-0.05623353806356906,-0.07587626526004558,-19.589403331305856,365,1.0,-16.164574438204735,-14.935019022140072,8.96548759831849e-59,-14.935019022140072,1.9501844214475387e-50,-0.05510561430097358,-0.05721148675048218,-1.0,0.07101762018030332,0.5254683129297734,0.5384714054568507,0.4959184937740947,209849,20984.9,8.70165471628551e-14
ETHUSDT,ema_dist_60,15,525524,-0.057370939362077746,-0.08062560703267997,-17.582228766096225,365,1.0,-13.89446427211077,-12.80701794275492,6.843361857679234e-44,-12.80701794275492,1.4978083176783824e-37,-0.056117656095663805,-0.05839945716619139,-1.0,0.0709426844176884,0.5257298296428979,0.5389734485914364,0.49659857464080187,209912,13994.133333333333,6.036780968593999e-10
ETHUSDT,ema_dist_240,5,525355,-0.04287812248397566,-0.07755537142039948,-26.411154159031952,365,1.0,-16.178023595326373,-15.227872945237332,7.2071005472269045e-59,-15.227872945237332,2.3098483617462252e-52,-0.04056171504805755,-0.04607367173484932,-1.0,0.16689688544228617,0.5204456175688641,0.5301192156363622,0.4972721675170758,209507,41901.4,3.013018755247113e-17
ETHUSDT,ema_dist_240,10,525350,-0.048792896015862716,-0.094844330042701,-24.195793323242075,365,1.0,-13.495130301705371,-12.493183802436807,1.6705954326095375e-41,-12.493183802436807,8.133249771345928e-36,-0.04524262111068659,-0.05382261007364534,-1.0,0.16661409517308562,0.5246105533026129,0.5359310906481325,0.4959184937740947,209849,20984.9,5.447783804409793e-13
ETHUSDT,ema_dist_240,15,525345,-0.05220561851697612,-0.10628879854816224,-22.615256728591053,365,1.0,-11.991333178015367,-11.028502779242533,3.945040975665853e-33,-11.028502779242533,2.7846219190726985e-28,-0.048411371364281565,-0.057293928277692176,-1.0,0.1664904879575284,0.5256774267312017,0.5381616947717005,0.49659857464080187,209912,13994.133333333333,6.707511486985068e-10
ETHUSDT,lin_slope_15,5,525534,-0.03856598589361524,-0.0442803063902081,-16.703008525528503,365,1.0,-15.308180303327546,-14.42019317571096,6.742403259055595e-53,-14.42019317571096,3.862599236199249e-47,-0.039695801628442495,-0.03619671562124549,-1.0,-0.0019008922565876617,0.5154386249624118,0.522022603426348,0.4972721675170758,209507,41901.4,1.375078190933837e-10
ETHUSDT,lin_slope_15,10,525529,-0.04045500649504391,-0.04822835666882741,-13.52829302432335,365,1.0,-12.476540478368165,-11.815224172949554,1.0024846645949899e-35,-11.815224172949554,3.256790596484846e-32,-0.043602651630917276,-0.03437244186856062,-1.0,-0.0019131352002872105,0.5152085547226816,0.5233098323294383,0.4959184937740947,209849,20984.9,5.46986363540818e-06
ETHUSDT,lin_slope_15,15,525524,-0.04311486653584287,-0.053212770199802806,-13.411258853396259,365,1.0,-11.870268938017828,-11.388987568106167,1.6892372288414487e-32,-11.388987568106167,4.7447052320383906e-30,-0.048064152106817165,-0.03402438988532521,-1.0,-0.00192614494549239,0.5154302755440375,0.523275936287374,0.49659857464080187,209912,13994.133333333333,0.00013439314805058786
ETHUSDT,lin_slope_60,5,525534,-0.03195787013653325,-0.042022736751091444,-15.022849168646234,365,1.0,-12.323987691218043,-11.64963291530448,6.728309409657564e-35,-11.64963291530448,2.3044935501764618e-31,-0.031043431617051243,-0.032853450166003745,-1.0,0.012269877061038742,0.5152858854358088,0.5208078950080708,0.4972721675170758,209507,41901.4,2.0053773644032388e-10
ETHUSDT,lin_slope_60,10,525529,-0.036435264340432094,-0.05002026357824833,-12.934758629605028,365,1.0,-10.278267094368779,-9.554394356368082,8.830091709949615e-25,-9.554394356368082,1.2430885764493555e-21,-0.033492915556267454,-0.04052283317619371,-1.0,0.012272154448754567,0.5203122245042864,0.5275194878635043,0.4959184937740947,209849,20984.9,2.1081169288302935e-09
ETHUSDT,lin_slope_60,15,525524,-0.03703657789302653,-0.052722754011618,-11.330199032489913,365,1.0,-8.68141953547934,-8.03355911566154,3.908595294412929e-18,-8.03355911566154,9.468500148324272e-16,-0.03212773623040031,-0.044179523993893216,-1.0,0.012296204734870135,0.5204228438583788,0.5275946869973327,0.49659857464080187,209912,13994.133333333333,6.912656682764108e-07
ETHUSDT,lin_slope_240,5,525355,-0.014675828554372114,-0.03422220040533601,-12.8461353884433,365,1.0,-5.701696716768959,-5.384257093367015,1.1862073893919393e-08,-5.384257093367015,7.274446708647077e-08,-0.011942958783781338,-0.019132708019417098,-1.0,0.025653142167642255,0.5110569097929902,0.5130199505755468,0.4972721675170758,209507,41901.4,3.035130598906971e-06
ETHUSDT,lin_slope_240,10,525350,-0.020289838932202754,-0.04764294927711097,-12.80404795074557,365,1.0,-5.715381968948563,-5.316664525920908,1.094578745655798e-08,-5.316664525920908,1.0568666164997293e-07,-0.01642778496659356,-0.02645091587228839,-1.0,0.02561797360915806,0.5132928915553565,0.5164192315050132,0.4959184937740947,209849,20984.9,6.019250000419354e-05
ETHUSDT,lin_slope_240,15,525345,-0.023343818572294547,-0.056204165640002676,-12.258777092221994,365,1.0,-5.429983733924466,-5.030134207146802,5.63591885709278e-08,-5.030134207146802,4.901366351695392e-07,-0.01922913060449099,-0.029677484583454834,-1.0,0.025584803527487685,0.5156494149929495,0.5197597383367749,0.49659857464080187,209912,13994.133333333333,0.00011020587625627675
ETHUSDT,macd_line_12_26,5,525534,-0.04660024572466286,-0.05865522049628297,-20.500753287546118,365,1.0,-17.973218406417967,-16.878193048882643,3.1584790280874705e-72,-16.878193048882643,6.510731523030587e-64,-0.048519611336990856,-0.04268321573562227,-1.0,0.013811631991167101,0.5179110960492966,0.5270348408844292,0.4972721675170758,209507,41901.4,1.1623226385097726e-13
ETHUSDT,macd_line_12_26,10,525529,-0.05082722562697961,-0.06641609186715494,-16.974656157306367,365,1.0,-14.533756797636267,-13.448614778361126,7.404562592305684e-48,-13.448614778361126,3.136937674044207e-41,-0.05259799514066442,-0.04695772797526702,-1.0,0.01378568127192016,0.5211366268126129,0.5324099753397534,0.4959184937740947,209849,20984.9,4.559806021960395e-10
ETHUSDT,macd_line_12_26,15,525524,-0.052087084684409465,-0.07047633125190549,-15.383047937188218,365,1.0,-12.539651849630452,-11.606283987770313,4.529812077993812e-36,-11.606283987770313,3.828967745808149e-31,-0.053387794646234374,-0.04887557362336847,-1.0,0.01375904257967472,0.5214756659933687,0.5323307596116451,0.49659857464080187,209912,13994.133333333333,1.8751221210743763e-07
ETHUSDT,macd_signal_12_26_9,5,525534,-0.03981400352145356,-0.050846673958806335,-17.86647265259675,365,1.0,-15.372649410032611,-14.501562849290709,2.497439468606438e-53,-14.501562849290709,1.1842256317404901e-47,-0.04174115466489046,-0.035904958860482984,-1.0,0.015017277573453353,0.5159636670851093,0.5230154048141109,0.4972721675170758,209507,41901.4,3.349423276975389e-11
ETHUSDT,macd_signal_12_26_9,10,525529,-0.04564318451836651,-0.060539520954696335,-15.495561372513516,365,1.0,-12.97866413406402,-12.030369034393797,1.6167582141927747e-38,-12.030369034393797,2.4605846934859556e-33,-0.04643586503180692,-0.04342160553592279,-1.0,0.014992332256856741,0.5210746775062068,0.5302341081133388,0.4959184937740947,209849,20984.9,5.421567823291816e-10
ETHUSDT,macd_signal_12_26_9,15,525524,-0.04642963459977088,-0.06402558355587325,-13.822996697990881,365,1.0,-11.053124160935306,-10.228798666366702,2.117163377179885e-28,-10.228798666366702,1.473356747638499e-24,-0.04594680766423932,-0.046173506038875656,-1.0,0.014969517376078337,0.520489538473265,0.5299493776272288,0.49659857464080187,209912,13994.133333333333,6.349095744203395e-07
ETHUSDT,macd_hist_12_26_9,5,525534,-0.029128391671453594,-0.032935659699605546,-12.122221183052009,365,1.0,-11.658276551416504,-10.955050159373192,2.0821421418211645e-31,-10.955050159373192,6.284354386008877e-28,-0.028866504966402688,-0.029596350808805887,-1.0,-0.004159143637166024,0.5125747588386068,0.5177586159530941,0.4972721675170758,209507,41901.4,1.376950962873172e-07
ETHUSDT,macd_hist_12_26_9,10,525529,-0.02619673535887908,-0.030536331069211567,-8.613059505028163,365,1.0,-8.162773088936982,-7.7132339384628485,3.2741923581640304e-16,-7.7132339384628485,1.2266893348491184e-14,-0.028588396104756584,-0.022122317018162252,-1.0,-0.0041594807586940825,0.508951674775672,0.5140761265202598,0.4959184937740947,209849,20984.9,0.004815678768809119
ETHUSDT,macd_hist_12_26_9,15,525524,-0.027473725957395004,-0.03283390669768129,-8.22330292690788,365,1.0,-7.6706431859115725,-7.336854271887904,1.711360052160966e-14,-7.336854271887904,2.1867247932678078e-13,-0.03252372782227326,-0.018917339314276548,-1.0,-0.0041644916149309,0.5089942452075156,0.513804437889154,0.49659857464080187,209912,13994.133333333333,0.016925749874505732
ETHUSDT,macd_line_6_13,5,525534,-0.04907138094838536,-0.057606866066866505,-20.82768037516232,365,1.0,-19.286440441264126,-18.078596640578972,6.981795084426698e-83,-18.078596640578972,4.6988926431839436e-73,-0.049743855886221565,-0.04749880552392987,-1.0,0.004500296557141244,0.5218155001980841,0.5293679168869257,0.4972721675170758,209507,41901.4,2.098366672475284e-19
ETHUSDT,macd_line_6_13,10,525529,-0.04930227247028187,-0.06036841258290258,-16.52897914777076,365,1.0,-14.82877362605546,-13.890848060032358,9.54610403608007e-50,-13.890848060032358,7.197801040078473e-44,-0.051496199730955795,-0.04496408132826395,-1.0,0.004479376732445478,0.5205838483862205,0.5300432981195502,0.4959184937740947,209849,20984.9,1.2739689107786096e-09
ETHUSDT,macd_line_6_13,15,525524,-0.05082616366886196,-0.06434075341537947,-15.264927719865979,365,1.0,-13.315789269963272,-12.548944641676478,1.873816933428197e-40,-12.548944641676478,4.028432051507188e-36,-0.054377545635913134,-0.04412916172693436,-1.0,0.004462751993564335,0.5210326231944815,0.5301650255279585,0.49659857464080187,209912,13994.133333333333,3.473895300911828e-07
