indicator,horizon,family,n_tickers,ic_mean,ic_std,ic_t_cross,frac_same_sign,ic_daily_t_mean,ic_train_mean,ic_test_mean,hit_rate_oos_mean,auc_oos_mean,z_combined,p_combined,q_value,q_value_by
lower_wick,15,microstructure,6,0.005689494802675614,0.0032919111018452673,4.2335162553327,1.0,5.0199972111021305,0.004918592933871966,0.007144986089901036,0.503458262159353,0.5038256465510286,8.373887543150364,5.574796032951342e-17,8.620286458359945e-17,5.857328998817301e-16
oi_chg_15,5,derives,6,-0.005520167574759086,0.0035984251260979244,-3.7576421292609408,0.8333333333333334,-1.9996071044875698,-0.003966114852052465,-0.008161848288751989,0.5008119869894476,0.500820442112182,-4.278052883684978,1.8853523551423285e-05,2.8028532045290993e-05,0.000190448814359236
session_asia,5,calendrier,6,-0.005458813905181281,0.0008392127785464149,-15.933156656246263,1.0,-1.2130611090352146,-0.004108781573611294,-0.007616260175571519,0.5021020764939447,0.5032708046287317,-2.9713807439509448,0.0029646398792225965,0.004069272820521975,0.027649974059304264
us_open_window,10,calendrier,6,-0.005338151414155344,0.003975908544842587,-3.2887444434199686,1.0,-1.2155888895043232,-0.0005939275519221907,-0.01302311555510377,0.5017992489622441,0.5002349862218961,-2.9520895776652187,0.003156313519924608,0.004320527523175488,0.029357204396776877
vr_5_240,15,statistique,6,-0.005327038400002819,0.0023042898383926398,-5.662710351281604,1.0,-0.5059680733143372,-0.0069213250386390745,-0.0017003206952321906,0.5007880026205114,0.5002654668914915,-1.5032783279308348,0.13276728630482176,0.1654637075589943,1.0
hour_sin,10,calendrier,6,-0.005052296137143698,0.0032254582537270893,-3.836833898295331,0.8333333333333334,-1.235772454105145,-0.005078181902244526,-0.004905403397621094,0.5020402925578555,0.5026787164018908,-3.0719895159506283,0.002126371934076038,0.002934744735460317,0.01994106057399926
oi_chg_60,5,derives,6,-0.005005338235078801,0.003085089919706848,-3.9741223060205,1.0,-2.1343258091273887,-0.003839963568054633,-0.006710605393303826,0.5008483355665215,0.5009770087232018,-4.123365249824444,3.73376924508403e-05,5.5018187993738206e-05,0.00037383865322199075
us_open_window,5,calendrier,6,-0.004991000106930851,0.0025880135621711747,-4.723856067392687,1.0,-1.4016185212510226,-0.0022014203301774092,-0.009493395512774271,0.5016964921159762,0.5006078504849464,-3.433250191099306,0.0005963914944356906,0.0008561379332730115,0.005817302670590822
dow_cos,10,calendrier,6,0.004966831296915748,0.002358053386873606,5.1594261536461605,1.0,-0.40275448550378795,0.006787128941056265,0.002348708253840338,0.5012854577999959,0.5012889344482796,0.14389781653630748,0.8855811598956569,0.9121063086696115,1.0
efficiency_ratio_10,10,tendance,6,0.004929432699103231,0.001989216292243507,6.070026110923923,1.0,1.970838937394378,0.001295018828029827,0.011119776154978717,0.4977662959610558,0.4970522976858591,4.47564124525365,7.618231454521326e-06,1.1393235697657266e-05,7.74149793798672e-05
efficiency_ratio_10,15,tendance,6,0.004881619523461948,0.0021374534432852385,5.594263111767083,1.0,1.8799304079286767,0.0002805640120937969,0.012554359146699348,0.4998585328897461,0.49956355015592896,4.236567480118191,2.2696273252844205e-05,3.354227994004409e-05,0.00022791373573059564
clv,5,microstructure,6,-0.004835272516341832,0.007994669177708264,-1.481480993030394,0.6666666666666666,-4.100660176830979,-0.0040181046221041,-0.006128967900885431,0.5057272089347244,0.5066357861864924,-9.745400457169831,1.9301634040210017e-22,3.031385158039253e-22,2.059771479583269e-21
oi_chg_5,10,derives,6,-0.004773917926708861,0.004705430781969494,-2.4851418576106683,0.8333333333333334,-1.4524395454928234,-0.0036125293468275248,-0.0068405727555249955,0.5010729619544723,0.5017257387516109,-3.228460065710196,0.0012445863458114919,0.0017466043676514214,0.011867861307769137
rel_volume_1440,15,volume,6,0.0045316732172924834,0.0032177924933845916,3.449659071001031,0.8333333333333334,1.2422940350154907,0.001472753808377336,0.009422842189991726,0.5010774129635344,0.5019570351267668,3.0611847047521774,0.0022046304825370086,0.0030343952520633004,0.02061816784121742
funding_rate_bp,15,derives,6,-0.00452781334980854,0.0025895653512328525,-4.282893402289533,1.0,-4.0364410321547375,-0.008699531669693497,0.002153996444774931,0.5013816795000099,0.5007695441538605,-2.220726449042009,0.026369494891205585,0.03522964517465066,0.23937907782566284
ls_ratio_accounts_z_1440,15,derives,6,0.004515029168889541,0.005351638957909941,2.0665664714200065,0.6666666666666666,6.041898449277053,0.0030048018935280745,0.00666449463466564,0.5035893265414857,0.5040668460680474,2.512267554671024,0.011995810231915968,0.016112334922761127,0.10948040652433358
cs_spread_60,10,microstructure,6,-0.004506803643223279,0.0023937184080268623,-4.611807829941455,1.0,0.6504695034442369,-0.006000159949600559,-0.0012594758295683965,0.4988434109727775,0.4990672596861864,-0.19762553789578055,0.8433380525071614,0.8876310174497645,1.0
rv_ratio_60_1440,10,volatilite,6,0.004482219674285693,0.0030571617093423367,3.5912889669894565,1.0,1.5016365248050112,0.003961286395893798,0.0048562704967896305,0.5002070278574846,0.5004016613668548,2.5633883917857614,0.010365602113821428,0.01396012542748531,0.09485653161124005
bb_width_20_2,10,volatilite,6,0.004475819973219763,0.0020845332272270665,5.259438886244074,1.0,2.8752273467332103,0.0015543420851682928,0.00962307747205242,0.5014403640797429,0.5017278570956816,2.9446103575312823,0.0032336160446953923,0.0044142823934397585,0.02999425181165332
vr_5_240,10,statistique,6,-0.0043375215677349385,0.0023183557123232705,-4.582866439688973,1.0,-0.41616003376108335,-0.005150380926808207,-0.0022445058679535323,0.5007226825142037,0.5006826723255422,-1.359630383519068,0.17394691827474362,0.21517878038431248,1.0
funding_rate_z_30d,15,derives,6,-0.004298481928173102,0.0034800686163512146,-3.0255401698482647,0.8333333333333334,-3.501330915315098,-0.007680071397804688,0.000858081100740691,0.5019543034015492,0.5008016221087329,-2.218729677419185,0.02650512073274537,0.03531666352953572,0.2399703518348964
ls_ratio_top_log,15,derives,6,0.0042858822599820745,0.0037767985373429276,2.779662333270294,0.6666666666666666,3.993377876706747,0.0022224367162558475,0.006415742166549321,0.4989290881761415,0.5021059005666034,1.7957769082052721,0.0725300046645409,0.09246191434334604,0.6282620128525062
ls_ratio_accounts_z_1440,10,derives,6,0.004198686936655331,0.004733408047035504,2.172777094705821,0.8333333333333334,6.01164931930363,0.0027788885864577415,0.006282124682676575,0.5031978258706733,0.503823100646083,2.8624888447056915,0.0042032805654357,0.005706893125428959,0.03877730833910806
zero_ret_frac_60,10,microstructure,6,0.0040200395972426195,0.003603651059695581,2.7325192134057077,0.8333333333333334,-0.3078406563151475,0.0043426920014729975,0.0019853982925272903,0.4990170069662782,0.49949300223619225,0.5840162501275885,0.559209379137924,0.6338549749957012,1.0
roll_spread_60,10,microstructure,6,-0.00399472000175191,0.0024750574305020348,-3.953453988175672,1.0,-0.534236595024306,-0.004542263064545645,-0.0035138537523482535,0.5011554599028673,0.5017282960260504,-1.5716957494794208,0.11602112842205972,0.14604669683279378,0.9923609344914442
beta_bench_240,15,marche,5,-0.003991589569731536,0.004598400293585011,-1.9409936165518917,1.0,0.9806089098743686,-0.005402825543303246,-0.002006631434815058,0.4988527696535298,0.49848434059833213,-0.11631510052452419,0.9074028183554224,0.9296703721800953,1.0
cs_spread_60,5,microstructure,6,-0.003984583351421656,0.0021811444036125174,-4.474805075907241,1.0,0.45128569236040206,-0.005397272894961257,-0.0015027649474336324,0.4991298185156307,0.4998355800653174,-0.36307755129405417,0.7165469535023965,0.7872588239138172,1.0
trades_rel_60,15,flux,6,0.003967786673291803,0.0023227754992696096,4.184241120519907,1.0,1.5580095019242448,0.001285727008685492,0.008484394896978534,0.500092970120823,0.49965563781101935,3.4776119133674928,0.0005059018114066304,0.0007283241595250627,0.004948831156287378
session_europe,15,calendrier,6,-0.003929119039358047,0.0025828526694519653,-3.726243040848219,0.8333333333333334,-0.11641030357708909,-0.005049745239877043,-0.002596523543452153,0.5019160542048801,0.5010975260442229,-0.597339203061108,0.5502809356716573,0.6265698835715916,1.0
session_us,15,calendrier,6,0.0038754868277425408,0.0037667326596734895,2.5202121017182955,0.8333333333333334,1.3975311618065802,-6.347583447665906e-05,0.00983262713731543,0.5039097696984912,0.5015657858131668,2.05445118248993,0.03993204363526078,0.05250906525266576,0.35678961724868763
trades_rel_60,10,flux,6,0.003856763492927706,0.0016504811943317107,5.723847474731285,1.0,1.708634815266277,0.0020328096662991556,0.006780063984299632,0.5001280835101138,0.49991348627841353,3.8478257358599306,0.00011917077067572721,0.0001735597561294748,0.0011793072045986792
efficiency_ratio_10,5,tendance,6,0.0037981052689286996,0.0022815400455639435,4.0776930110608705,1.0,1.4731716723040924,0.0022605773540425884,0.006427893235971055,0.5001986645799763,0.5001308130104711,3.684322758414937,0.0002293115242048884,0.00033300021341057704,0.0022626763229318643
funding_rate_bp,10,derives,6,-0.0037852871289781164,0.0020111162477161725,-4.610385902083187,1.0,-3.9540068831110307,-0.007187921174652532,0.0017889974858589601,0.501408927460678,0.5005760731505113,-2.1382074123982675,0.032499913049621784,0.04296162648512009,0.29191649472809655
zero_ret_frac_60,15,microstructure,6,0.0037820121484065388,0.004039957135202954,2.2930936281178624,0.6666666666666666,-0.44000016721896085,0.0046162236083286705,0.0002474686980596244,0.49951625814273,0.5000894378981259,0.3474971633740657,0.728217849196346,0.7965876472649985,1.0
session_europe,5,calendrier,6,-0.0037545299981258475,0.0016291846466665913,-5.6449603414799965,1.0,-0.40878916424508377,-0.004988291165292904,-0.001999209712032043,0.5021020764939447,0.5012338446042949,-1.161244728286956,0.2455423897940524,0.29786134936276093,1.0
oi_z_1440,15,derives,6,-0.0037438076701664454,0.0035724122263562654,-2.567010161752581,0.8333333333333334,-2.32351599788011,-0.00829962453372115,0.003224100603149772,0.4996200295282623,0.49889974940184256,-2.035640453916016,0.041786472463712046,0.054803724356857944,0.372381411533378
garman_klass_60,10,volatilite,6,-0.003714615655378797,0.0029792906250289295,-3.054053495081173,1.0,1.1790188622703741,-0.005531090018002297,-0.0002880246691194329,0.4977468100452022,0.4985648776441432,-0.18177163183757244,0.8557619481220138,0.8950662547163443,1.0
adx_14,5,tendance,6,0.003626539947687825,0.0019745905342199777,4.498741511066693,1.0,1.249548810312738,-0.0005873102772077445,0.010279773015389796,0.49941438911858804,0.498270520334636,2.921054012359839,0.0034884934265924264,0.0047492804530511025,0.03227050313878424
dow_cos,5,calendrier,6,0.003600468598877417,0.001626434001825756,5.422483108606326,1.0,-0.2690813402884434,0.004668978437553514,0.0020618796112258715,0.5006566104227252,0.5006772181122193,0.08274165349562408,0.9340569637067476,0.9530805271223636,1.0
roll_spread_60,15,microstructure,6,-0.0035853439463718498,0.0033646696280133746,-2.6101413190373104,0.8333333333333334,-0.33299684295714155,-0.004018056041402874,-0.0033227378376261573,0.5008194756687346,0.5012835288547979,-1.1880536141715918,0.2348122876318045,0.28553630122217005,1.0
