market,t_event,t_prev,t0,dP,p_prev,p_event,mid0,phase,delay_first_ms,delay_ask_ms,delay_bid_ms,delay_placebo_ms,delay_50_ms,delay_90_ms,censored_50,censored_90,jump,asset,duration
eth-updown-5m-1790420400,1790420640.4,1790420639.4,1790420640.2788665,-0.05445650037429965,0.121885898761459,0.06742939838715935,0.08499999999999999,4,42.59347915649414,42.76299476623535,42.59347915649414,,71.82621955871582,184.4315528869629,False,False,0.05,eth,5m
eth-updown-5m-1790420400,1790420462.7,1790420461.7,1790420462.622185,-0.20767478940148537,0.6554287060151794,0.44775391661369407,0.765,3,199.77474212646484,200.7591724395752,199.77474212646484,2306.17356300354,200.7591724395752,361.222505569458,False,False,0.1,eth,5m
eth-updown-5m-1790420400,1790420595.2,1790420594.2,1790420595.1949775,0.1900765024710977,0.13583597905976236,0.32591248153086005,0.125,3,63.309669494628906,63.309669494628906,64.10694122314453,480.2980422973633,491.4722442626953,491.92094802856445,False,False,0.1,eth,5m
eth-updown-5m-1790420400,1790420597.2,1790420596.2,1790420596.5629363,0.1117761101000791,0.4484572902983978,0.5602334003984769,0.525,3,195.1882839202881,195.1882839202881,195.68991661071777,795.5975532531738,-65.74130058288574,246.95062637329102,False,False,0.1,eth,5m
eth-updown-5m-1790420400,1790420606.3,1790420605.3,1790420606.1944401,-0.11619685923842982,0.5647446669848435,0.4485478077464137,0.605,3,39.77704048156738,82.14592933654785,39.77704048156738,683.7673187255859,243.79324913024902,249.02033805847168,False,False,0.1,eth,5m
eth-updown-5m-1790420400,1790420620.3,1790420619.3,1790420620.2842085,-0.1424603964390201,0.30237041222260835,0.15991001578358827,0.175,3,48.56109619140625,66.14851951599121,48.56109619140625,2981.3785552978516,210.113525390625,20067.751169204712,False,False,0.1,eth,5m
eth-updown-5m-1790420700,1790420698.9,1790420697.9,1790420698.8014715,0.07385919043387335,0.448174757199053,0.5220339476329263,0.45499999999999996,2,27.68111228942871,27.68111228942871,115.74435234069824,,165.3578281402588,,False,True,0.05,eth,5m
eth-updown-5m-1790420700,1790420706.3,1790420705.3,1790420705.4266615,-0.05628226741754472,0.5221649643045837,0.465882696887039,0.435,3,65.25301933288574,66.8947696685791,65.25301933288574,753.2219886779785,82.77368545532227,86.98463439941406,False,False,0.05,eth,5m
eth-updown-5m-1790420700,1790420717.5,1790420716.5,1790420717.1429377,-0.055329632459446054,0.4059732397313913,0.35064360727194527,0.315,3,96.91762924194336,96.91762924194336,107.32364654541016,926.5697002410889,-7.652997970581055,97.33724594116211,False,False,0.05,eth,5m
eth-updown-5m-1790420700,1790420722.3,1790420721.3,1790420722.284382,-0.07194718093858754,0.3500116946472863,0.2780645137086988,0.255,3,72.88980484008789,72.88980484008789,72.88980484008789,1143.766164779663,152.6343822479248,,False,True,0.05,eth,5m
eth-updown-5m-1790420700,1790420744.9,1790420743.9,1790420744.8638992,0.07162175491305328,0.2682978811055395,0.33991963601859276,0.295,3,45.171499252319336,45.171499252319336,45.49741744995117,,1604.7031879425049,13008.530378341675,False,False,0.05,eth,5m
eth-updown-5m-1790420700,1790420784.5,1790420783.5,1790420784.4804308,0.07640249919991182,0.25542682616909973,0.33182932536901155,0.265,3,60.83250045776367,1696.6826915740967,60.83250045776367,1901.885747909546,-407.70578384399414,1697.4878311157227,False,False,0.05,eth,5m
eth-updown-5m-1790420700,1790420846.5,1790420845.5,1790420846.4026217,0.09539295580290041,0.33514401187651566,0.43053696767941607,0.325,3,114.6993637084961,114.6993637084961,124.42588806152344,1698.1518268585205,124.42588806152344,329.78272438049316,False,False,0.05,eth,5m
eth-updown-5m-1790420700,1790420882.3,1790420881.3,1790420882.245632,0.34611767512161007,0.41590791291131735,0.7620255880329274,0.405,3,158.18095207214355,158.18095207214355,297.4371910095215,2.985239028930664,304.8074245452881,510.81109046936035,False,False,0.05,eth,5m
eth-updown-5m-1790420700,1790420916.8,1790420915.8,1790420916.7501488,-0.09419515631148556,0.9432406173579393,0.8490454610464537,0.955,3,197.6780891418457,198.57144355773926,197.6780891418457,2960.4666233062744,206.7549228668213,298.0542182922363,False,False,0.05,eth,5m
eth-updown-5m-1790420700,1790420921.2,1790420920.2,1790420921.1060648,-0.0610246454643234,0.8556157569310514,0.794591111466728,0.915,3,38.94543647766113,38.94543647766113,39.1080379486084,2981.337785720825,-18.244028091430664,51.451921463012695,False,False,0.05,eth,5m
eth-updown-5m-1790420700,1790420929.7,1790420928.7,1790420929.6261818,-0.064453139566088,0.7763214843572209,0.7118683447911329,0.795,3,104.62260246276855,108.9329719543457,104.62260246276855,2646.3708877563477,104.62260246276855,105.05056381225586,False,False,0.05,eth,5m
eth-updown-5m-1790420700,1790420882.3,1790420881.3,1790420882.245632,0.34611767512161007,0.41590791291131735,0.7620255880329274,0.405,3,158.18095207214355,158.18095207214355,297.4371910095215,2.985239028930664,304.8074245452881,510.81109046936035,False,False,0.1,eth,5m
eth-updown-5m-1790420700,1790420921.6,1790420920.6,1790420921.1060648,-0.10276775137983285,0.8568171178994892,0.7540493665196564,0.915,3,38.94543647766113,38.94543647766113,39.1080379486084,2981.337785720825,51.451921463012695,244.68517303466797,False,False,0.1,eth,5m
eth-updown-5m-1790420700,1790420930.0,1790420929.0,1790420929.6261818,-0.11065099277901924,0.7775266026567942,0.6668756098777749,0.795,3,104.62260246276855,108.9329719543457,104.62260246276855,2646.3708877563477,105.05056381225586,157.74273872375488,False,False,0.1,eth,5m
eth-updown-5m-1790421000,1790421041.0,1790421040.0,1790421040.9509683,-0.06065641990645482,0.5184777902682123,0.45782137036175746,0.595,3,333.892822265625,334.2313766479492,333.892822265625,,333.892822265625,334.2313766479492,False,False,0.05,eth,5m
eth-updown-5m-1790421000,1790421068.1,1790421067.1,1790421068.0984263,0.05060904532375643,0.454717869808799,0.5053269151325555,0.435,3,55.930137634277344,55.930137634277344,56.215524673461914,2953.190565109253,-411.221981048584,-37.04428672790527,False,False,0.05,eth,5m
eth-updown-5m-1790421000,1790421128.7,1790421127.7,1790421128.5210316,0.05081526911496981,0.5335925175913159,0.5844077867062857,0.535,3,697.9341506958008,697.9341506958008,729.8707962036133,40.97771644592285,697.9341506958008,732.2695255279541,False,False,0.05,eth,5m
eth-updown-5m-1790421000,1790421201.8,1790421200.8,1790421201.71052,0.1503261233653308,0.6884988255030691,0.8388249488683999,0.86,3,0.5025863647460938,333.87064933776855,0.5025863647460938,897.6414203643799,481.92787170410156,,False,True,0.05,eth,5m
eth-updown-5m-1790421000,1790421041.1,1790421040.1,1790421040.9778233,-0.10722122954997504,0.5184819764559288,0.4112607469059537,0.595,3,307.0378303527832,307.3763847351074,307.0378303527832,1574.9783515930176,307.3763847351074,331.2654495239258,False,False,0.1,eth,5m
eth-updown-5m-1790421000,1790421201.8,1790421200.8,1790421201.71052,0.1503261233653308,0.6884988255030691,0.8388249488683999,0.86,3,0.5025863647460938,333.87064933776855,0.5025863647460938,897.6414203643799,481.92787170410156,,False,True,0.1,eth,5m
eth-updown-5m-1790421300,1790421391.3,1790421390.3,1790421391.284675,0.08183573251099985,0.5387900456040985,0.6206257781150983,0.675,3,41.90683364868164,41.90683364868164,60.07218360900879,2939.8181438446045,97.32484817504883,624.2027282714844,False,False,0.05,eth,5m
eth-updown-5m-1790421300,1790421396.9,1790421395.9,1790421396.8082075,0.12324241218737653,0.6567824475053342,0.7800248596927107,0.785,3,56.90455436706543,56.90455436706543,97.40471839904785,2999.523639678955,12056.143760681152,16840.953588485718,False,False,0.05,eth,5m
eth-updown-5m-1790421300,1790421413.5,1790421412.5,1790421413.4226258,0.07601557687203386,0.7880616900326028,0.8640772669046367,0.825,3,219.94972229003906,219.94972229003906,219.94972229003906,,219.94972229003906,226.0458469390869,False,False,0.05,eth,5m
eth-updown-5m-1790421300,1790421425.2,1790421424.2,1790421425.1293721,0.06868034656514999,0.8375443208656372,0.9062246674307872,0.875,3,147.05801010131836,147.05801010131836,149.186372756958,361.4916801452637,149.5840549468994,340.8796787261963,False,False,0.05,eth,5m
eth-updown-5m-1790421300,1790421391.9,1790421390.9,1790421391.284675,0.11012657097644474,0.5388582225762752,0.64898479355272,0.665,3,41.90683364868164,41.90683364868164,60.07218360900879,2939.8181438446045,144.52791213989258,781.9240093231201,False,False,0.1,eth,5m
eth-updown-5m-1790421300,1790421396.9,1790421395.9,1790421396.8082075,0.12324241218737653,0.6567824475053342,0.7800248596927107,0.785,3,56.90455436706543,56.90455436706543,97.40471839904785,2999.523639678955,12056.143760681152,16840.953588485718,False,False,0.1,eth,5m
eth-updown-5m-1790421600,1790421604.3,1790421603.3,1790421604.2445228,0.07193609858833439,0.4297028443659855,0.5016389429543199,0.435,3,,,,2873.8722801208496,-125.88000297546387,,False,True,0.05,eth,5m
eth-updown-5m-1790421600,1790421623.5,1790421622.5,1790421623.42784,-0.07470102076417623,0.4847182589391152,0.41001723817493896,0.375,3,2.8963088989257812,4.120588302612305,2.8963088989257812,884.6545219421387,35.09998321533203,217.98038482666016,False,False,0.05,eth,5m
eth-updown-5m-1790421600,1790421780.7,1790421779.7,1790421780.30298,-0.05151400023057051,0.1353409456630037,0.08382694543243319,0.055,3,96.35043144226074,96.35043144226074,96.35043144226074,2257.4081420898438,15810.356855392456,,False,True,0.05,eth,5m
