margin,trigger,latency_ms,market,n_opp,n_filled,shares,pnl,markout
0.01,saut,750,eth-updown-5m-1790421000,1,0,0.0,0.0,0.0
0.01,saut,750,eth-updown-5m-1790421300,5,2,100.0,-5.3325000000000005,-3.832499999999999
0.01,saut,1000,btc-updown-15m-1790419500,14,8,354.23,71.51864343999999,17.865143439999994
0.01,saut,1000,btc-updown-15m-1790420400,22,5,237.0,74.63428400000002,-28.060716
0.01,saut,1000,btc-updown-5m-1790418900,5,0,0.0,0.0,0.0
0.01,saut,1000,btc-updown-5m-1790419200,13,0,0.0,0.0,0.0
0.01,saut,1000,btc-updown-5m-1790419500,6,3,104.87,44.87203100000001,2.8535810000000046
0.01,saut,1000,btc-updown-5m-1790419800,9,4,200.0,155.67739999999998,-5.32260000000001
0.01,saut,1000,btc-updown-5m-1790420100,3,1,50.0,-26.37465,2.8753499999999987
0.01,saut,1000,btc-updown-5m-1790420400,13,4,152.92000000000002,-2.934039160000008,43.06236084
0.01,saut,1000,btc-updown-5m-1790420700,9,0,0.0,0.0,0.0
0.01,saut,1000,btc-updown-5m-1790421000,8,0,0.0,0.0,0.0
0.01,saut,1000,btc-updown-5m-1790421300,5,0,0.0,0.0,0.0
0.01,saut,1000,eth-updown-5m-1790418900,20,16,671.0,-155.40139200000002,-36.326392000000006
0.01,saut,1000,eth-updown-5m-1790419200,7,0,0.0,0.0,0.0
0.01,saut,1000,eth-updown-5m-1790419500,2,2,33.26,15.383681279999998,1.6639312799999968
0.01,saut,1000,eth-updown-5m-1790419800,8,0,0.0,0.0,0.0
0.01,saut,1000,eth-updown-5m-1790420100,21,8,187.95999999999998,20.80415367999999,16.982353680000003
0.01,saut,1000,eth-updown-5m-1790420400,7,0,0.0,0.0,0.0
0.01,saut,1000,eth-updown-5m-1790420700,28,15,591.2,22.9651004,28.498100399999977
0.01,saut,1000,eth-updown-5m-1790421000,1,0,0.0,0.0,0.0
0.01,saut,1000,eth-updown-5m-1790421300,5,2,86.0,-4.58595,-3.2959499999999995
0.01,saut,2000,btc-updown-15m-1790419500,14,8,360.0,74.18742999999999,15.73742999999999
0.01,saut,2000,btc-updown-15m-1790420400,22,6,300.0,31.545050000000018,-22.95495
0.01,saut,2000,btc-updown-5m-1790418900,5,0,0.0,0.0,0.0
0.01,saut,2000,btc-updown-5m-1790419200,13,0,0.0,0.0,0.0
0.01,saut,2000,btc-updown-5m-1790419500,6,3,76.87,33.589487000000005,2.899737000000003
0.01,saut,2000,btc-updown-5m-1790419800,9,4,200.0,157.23935,-3.76065000000001
0.01,saut,2000,btc-updown-5m-1790420100,3,0,0.0,0.0,0.0
0.01,saut,2000,btc-updown-5m-1790420400,13,4,120.0,2.115840000000004,12.71584
0.01,saut,2000,btc-updown-5m-1790420700,9,4,200.0,77.62740000000001,-39.3726
0.01,saut,2000,btc-updown-5m-1790421000,8,0,0.0,0.0,0.0
0.01,saut,2000,btc-updown-5m-1790421300,5,0,0.0,0.0,0.0
0.01,saut,2000,eth-updown-5m-1790418900,20,16,541.04,-103.8355044,-36.887104400000005
0.01,saut,2000,eth-updown-5m-1790419200,7,3,150.0,-80.6208,40.12919999999998
0.01,saut,2000,eth-updown-5m-1790419500,2,2,29.93,13.84346304,1.422513039999997
0.01,saut,2000,eth-updown-5m-1790419800,8,1,38.0,-27.896256,-4.146255999999999
0.01,saut,2000,eth-updown-5m-1790420100,21,4,110.0,-26.764580000000002,7.260420000000005
0.01,saut,2000,eth-updown-5m-1790420400,7,0,0.0,0.0,0.0
0.01,saut,2000,eth-updown-5m-1790420700,28,13,650.0,63.38709999999999,32.637099999999975
0.01,saut,2000,eth-updown-5m-1790421000,1,0,0.0,0.0,0.0
0.01,saut,2000,eth-updown-5m-1790421300,5,2,100.0,-5.3325000000000005,-3.832499999999999
0.01,saut,5000,btc-updown-15m-1790419500,14,4,173.75,37.699000000000005,0.667749999999997
0.01,saut,5000,btc-updown-15m-1790420400,22,6,260.65999999999997,67.65341199999999,-10.778888000000006
0.01,saut,5000,btc-updown-5m-1790418900,5,0,0.0,0.0,0.0
0.01,saut,5000,btc-updown-5m-1790419200,13,0,0.0,0.0,0.0
0.01,saut,5000,btc-updown-5m-1790419500,6,1,26.87,12.964775000000001,1.8137250000000003
0.01,saut,5000,btc-updown-5m-1790419800,9,4,200.0,157.76,-3.2400000000000095
0.01,saut,5000,btc-updown-5m-1790420100,3,0,0.0,0.0,0.0
0.01,saut,5000,btc-updown-5m-1790420400,13,5,219.63,-27.433954959999998,4.093795040000003
0.01,saut,5000,btc-updown-5m-1790420700,9,5,250.0,99.25485000000002,-46.99514999999999
0.01,saut,5000,btc-updown-5m-1790421000,8,0,0.0,0.0,0.0
0.01,saut,5000,btc-updown-5m-1790421300,5,0,0.0,0.0,0.0
0.01,saut,5000,eth-updown-5m-1790418900,20,12,426.0,-54.88249800000001,-11.492498000000005
0.01,saut,5000,eth-updown-5m-1790419200,7,3,105.08,-61.50027755999999,26.241522439999997
0.01,saut,5000,eth-updown-5m-1790419500,2,2,4.6,2.1276287999999997,0.25312879999999954
0.01,saut,5000,eth-updown-5m-1790419800,8,3,144.69,-107.61998793000001,-23.199787929999992
0.01,saut,5000,eth-updown-5m-1790420100,21,2,45.0,-10.907865000000001,3.267134999999998
0.01,saut,5000,eth-updown-5m-1790420400,7,0,0.0,0.0,0.0
0.01,saut,5000,eth-updown-5m-1790420700,28,10,350.0,139.81010200000003,-9.579898000000002
0.01,saut,5000,eth-updown-5m-1790421000,1,0,0.0,0.0,0.0
0.01,saut,5000,eth-updown-5m-1790421300,5,2,100.0,-4.268800000000001,-2.768799999999999
0.02,carnet,0,btc-updown-15m-1790419500,27,27,450.4,-12.548493159999996,-26.52629316
0.02,carnet,0,btc-updown-15m-1790420400,113,113,1961.53,-416.22068251999997,-114.67083251999999
0.02,carnet,0,btc-updown-5m-1790418900,41,41,1004.39,-23.453380530000008,-35.52963053000001
0.02,carnet,0,btc-updown-5m-1790419200,27,27,694.16,187.16869516000003,79.15729515999999
0.02,carnet,0,btc-updown-5m-1790419500,23,23,554.2,-17.73250523,-8.95290522999999
0.02,carnet,0,btc-updown-5m-1790419800,32,32,1029.38,-245.42678189,-30.00463189
0.02,carnet,0,btc-updown-5m-1790420100,19,19,625.44,-183.89819725,-33.47939724999999
0.02,carnet,0,btc-updown-5m-1790420400,41,41,1110.53,-54.93277191000001,-123.83992191
0.02,carnet,0,btc-updown-5m-1790420700,39,39,810.15,-51.76676250999999,-29.531212509999996
0.02,carnet,0,btc-updown-5m-1790421000,35,35,1324.6399999999999,-761.66480517,-53.247555170000034
0.02,carnet,0,btc-updown-5m-1790421300,27,27,569.73,-28.43973217,-17.56318217
0.02,carnet,0,btc-updown-5m-1790421600,15,15,373.87,,-23.30436117
0.02,carnet,0,eth-updown-5m-1790418900,52,52,898.98,-303.09095836,-28.437658359999997
0.02,carnet,0,eth-updown-5m-1790419200,125,125,2543.08,95.15095971,-81.62144029000002
0.02,carnet,0,eth-updown-5m-1790419500,19,19,265.97,28.91496739,15.29801739
0.02,carnet,0,eth-updown-5m-1790419800,64,64,1181.4,-171.20049482000002,-20.498494819999998
0.02,carnet,0,eth-updown-5m-1790420100,32,32,611.14,172.46024912000001,-29.045250879999998
0.02,carnet,0,eth-updown-5m-1790420400,63,63,1183.08,89.06954244999999,-35.75885755
0.02,carnet,0,eth-updown-5m-1790420700,66,66,1096.48,86.71511195000001,27.010911950000008
0.02,carnet,0,eth-updown-5m-1790421000,42,42,760.51,-236.02834247,-2.849892470000005
0.02,carnet,0,eth-updown-5m-1790421300,44,44,760.35,-63.62381165000002,-9.302561650000012
0.02,carnet,0,eth-updown-5m-1790421600,11,11,199.0,-50.710965,-6.305965000000001
0.02,carnet,25,btc-updown-15m-1790419500,27,26,718.34,26.196876359999994,-38.493823640000016
0.02,carnet,25,btc-updown-15m-1790420400,113,111,3749.16,-1058.98758936,-147.58058936
0.02,carnet,25,btc-updown-5m-1790418900,41,41,1459.46,-35.38099059,-41.06294059000001
0.02,carnet,25,btc-updown-5m-1790419200,27,26,990.99,231.68157517,104.02762517000001
0.02,carnet,25,btc-updown-5m-1790419500,23,23,1018.69,-57.58841849000001,-17.998668489999996
0.02,carnet,25,btc-updown-5m-1790419800,32,32,1298.09,-68.71405139000001,-42.23750139000001
0.02,carnet,25,btc-updown-5m-1790420100,19,19,851.45,-233.86943499999998,-31.92238499999999
0.02,carnet,25,btc-updown-5m-1790420400,41,41,1474.19,-134.19457706000006,-157.29272706
0.02,carnet,25,btc-updown-5m-1790420700,39,39,1623.77,235.42245084,-35.512199159999994
0.02,carnet,25,btc-updown-5m-1790421000,35,35,1609.21,-961.86420265,-51.67890265000005
0.02,carnet,25,btc-updown-5m-1790421300,27,26,880.72,-29.87525585999997,-22.43015586
0.02,carnet,25,btc-updown-5m-1790421600,15,15,573.31,,-30.934623430000002
0.02,carnet,25,eth-updown-5m-1790418900,52,48,1338.23,-473.01098836000006,-40.114438359999994
0.02,carnet,25,eth-updown-5m-1790419200,125,119,3359.49,-65.68658669000007,-60.35373669000004
0.02,carnet,25,eth-updown-5m-1790419500,19,16,531.7,29.974316100000006,20.353816100000007
0.02,carnet,25,eth-updown-5m-1790419800,64,61,1900.84,-140.36628854,-59.52528853999999
0.02,carnet,25,eth-updown-5m-1790420100,32,32,1305.61,347.58537932,-52.67007068000001
0.02,carnet,25,eth-updown-5m-1790420400,63,62,2189.79,127.46343043000006,-49.62921957
0.02,carnet,25,eth-updown-5m-1790420700,66,65,2102.24,128.02704428999996,77.25804429000003
0.02,carnet,25,eth-updown-5m-1790421000,42,40,1336.58,-407.58979927,-5.351999269999994
0.02,carnet,25,eth-updown-5m-1790421300,44,44,1348.06,-161.44480448000002,-8.576304480000026
0.02,carnet,25,eth-updown-5m-1790421600,11,11,455.0,-70.58303000000001,-10.208030000000008
0.02,carnet,50,btc-updown-15m-1790419500,27,25,824.8199999999999,-22.117667900000008,-57.271367900000016
0.02,carnet,50,btc-updown-15m-1790420400,113,111,4259.95,-1192.07619245,-151.45304245000003
0.02,carnet,50,btc-updown-5m-1790418900,41,41,1582.32,-49.88486042000001,-49.089660420000016
0.02,carnet,50,btc-updown-5m-1790419200,27,26,1090.66,313.68737941,146.85467941
0.02,carnet,50,btc-updown-5m-1790419500,23,23,991.54,-51.326472720000005,-16.702972719999995
0.02,carnet,50,btc-updown-5m-1790419800,32,32,1250.82,-39.65666261,-34.14466261
0.02,carnet,50,btc-updown-5m-1790420100,19,18,879.39,-235.86605699999998,-28.639506999999995
0.02,carnet,50,btc-updown-5m-1790420400,41,41,1709.33,-119.76745061000004,-176.65120061000002
0.02,carnet,50,btc-updown-5m-1790420700,39,39,1652.48,230.05674416000002,-34.90205583999999
0.02,carnet,50,btc-updown-5m-1790421000,35,35,1682.55,-977.25597065,-60.16577065000004
0.02,carnet,50,btc-updown-5m-1790421300,27,24,891.39,-43.60921784999999,-18.69786785000001
0.02,carnet,50,btc-updown-5m-1790421600,15,15,653.31,,-35.128463430000004
0.02,carnet,50,eth-updown-5m-1790418900,52,45,1369.74,-498.5912981000001,-42.2065981
0.02,carnet,50,eth-updown-5m-1790419200,125,121,3788.93,-210.60907345000004,-34.26242345000005
0.02,carnet,50,eth-updown-5m-1790419500,19,16,531.61,26.58853362,16.173183620000003
0.02,carnet,50,eth-updown-5m-1790419800,64,61,2209.91,-177.89973723999998,-58.34808723999999
0.02,carnet,50,eth-updown-5m-1790420100,32,32,1367.34,341.23759630999996,-52.284803690000004
0.02,carnet,50,eth-updown-5m-1790420400,63,62,2012.97,185.47866193,-19.945788070000006
0.02,carnet,50,eth-updown-5m-1790420700,66,65,2493.87,307.72060061999997,146.33935062000003
0.02,carnet,50,eth-updown-5m-1790421000,42,40,1574.67,-499.4099045,-12.234254499999999
0.02,carnet,50,eth-updown-5m-1790421300,44,44,1474.57,-194.73153777,-8.702087770000029
0.02,carnet,50,eth-updown-5m-1790421600,11,11,489.0,-78.61619,-10.171190000000008
0.02,carnet,100,btc-updown-15m-1790419500,27,23,706.0,6.009599919999998,-46.58720008000002
0.02,carnet,100,btc-updown-15m-1790420400,113,109,4640.07,-1381.5850150899998,-146.89606509000004
0.02,carnet,100,btc-updown-5m-1790418900,41,40,1646.93,-47.79406392000001,-55.60311392000002
0.02,carnet,100,btc-updown-5m-1790419200,27,26,1043.99,224.62898499999997,119.160035
0.02,carnet,100,btc-updown-5m-1790419500,23,23,1132.0,-79.24999399999999,-15.649993999999987
0.02,carnet,100,btc-updown-5m-1790419800,32,31,1256.7,-69.35492829999998,-43.46102829999999
0.02,carnet,100,btc-updown-5m-1790420100,19,19,874.14,-234.12755418999996,-18.36025418999998
0.02,carnet,100,btc-updown-5m-1790420400,41,41,1796.64,-201.20764893999998,-225.27059894
0.02,carnet,100,btc-updown-5m-1790420700,39,39,1835.0,245.496844,-44.508156
0.02,carnet,100,btc-updown-5m-1790421000,35,35,1694.22,-973.71311656,-62.838216560000035
0.02,carnet,100,btc-updown-5m-1790421300,27,24,909.64,-28.497703320000028,-12.98790332000002
0.02,carnet,100,btc-updown-5m-1790421600,15,15,623.31,,-33.580878430000006
0.02,carnet,100,eth-updown-5m-1790418900,52,43,1430.53,-508.4352621599999,-31.940912160000003
0.02,carnet,100,eth-updown-5m-1790419200,125,121,4403.75,87.16178834999998,-61.90826165000005
0.02,carnet,100,eth-updown-5m-1790419500,19,15,639.61,22.643311619999995,19.967961619999997
0.02,carnet,100,eth-updown-5m-1790419800,64,59,2175.24,-235.00972234,-53.80307233999998
0.02,carnet,100,eth-updown-5m-1790420100,32,31,1330.3,325.8377779,-49.2892221
0.02,carnet,100,eth-updown-5m-1790420400,63,59,2363.9,216.43960923000003,-12.866590770000009
0.02,carnet,100,eth-updown-5m-1790420700,66,63,2626.54,393.64874547999995,137.52824548000004
0.02,carnet,100,eth-updown-5m-1790421000,42,35,1547.0,-476.94105200000007,-10.396051999999987
0.02,carnet,100,eth-updown-5m-1790421300,44,44,1620.0,-257.24322212000004,-22.260822120000046
0.02,carnet,100,eth-updown-5m-1790421600,11,11,409.0,-57.66962,-8.424620000000008
0.02,carnet,150,btc-updown-15m-1790419500,27,22,739.32,-8.057007040000002,-46.01480704000001
0.02,carnet,150,btc-updown-15m-1790420400,113,110,4606.26,-1476.2359225,-136.37032250000004
0.02,carnet,150,btc-updown-5m-1790418900,41,38,1619.56,-44.96964976,-52.75369976000002
0.02,carnet,150,btc-updown-5m-1790419200,27,26,1044.99,180.04456199999998,111.97061199999999
0.02,carnet,150,btc-updown-5m-1790419500,23,23,1144.0,-77.42774799999998,-15.227747999999984
0.02,carnet,150,btc-updown-5m-1790419800,32,31,1182.04,0.21868992000000276,-33.235610079999994
0.02,carnet,150,btc-updown-5m-1790420100,19,19,847.43,-233.88004899999999,-21.975298999999982
0.02,carnet,150,btc-updown-5m-1790420400,41,41,1797.5,-208.21324425000003,-230.40574425
0.02,carnet,150,btc-updown-5m-1790420700,39,39,1810.33,260.94158184,-46.311468160000004
0.02,carnet,150,btc-updown-5m-1790421000,35,35,1688.44,-974.90342312,-63.31142312000003
0.02,carnet,150,btc-updown-5m-1790421300,27,24,930.64,-34.31974332000004,-12.32494332000003
0.02,carnet,150,btc-updown-5m-1790421600,15,15,411.19,,-21.44486633
0.02,carnet,150,eth-updown-5m-1790418900,52,41,1232.16,-464.6112279199999,-25.263227920000002
0.02,carnet,150,eth-updown-5m-1790419200,125,118,4492.38,-15.65388565000003,-45.339785650000046
0.02,carnet,150,eth-updown-5m-1790419500,19,14,570.7,17.223258100000002,19.037758100000005
0.02,carnet,150,eth-updown-5m-1790419800,64,59,2103.58,-192.82919018999996,-55.71369018999997
0.02,carnet,150,eth-updown-5m-1790420100,32,30,1304.68,296.77816318999993,-53.607736810000006
0.02,carnet,150,eth-updown-5m-1790420400,63,57,2412.77,224.06787476,-6.552325240000005
0.02,carnet,150,eth-updown-5m-1790420700,66,62,2701.26,392.79825531999995,159.95300532000002
0.02,carnet,150,eth-updown-5m-1790421000,42,35,1574.0,-485.74244600000003,-11.662446000000001
0.02,carnet,150,eth-updown-5m-1790421300,44,42,1575.67,-308.39609696,-21.655446960000056
0.02,carnet,150,eth-updown-5m-1790421600,11,11,453.0,-68.62514000000002,-9.360140000000008
0.02,carnet,200,btc-updown-15m-1790419500,27,22,757.66,-14.43084351999999,-45.49974352
0.02,carnet,200,btc-updown-15m-1790420400,113,108,4692.16,-1436.27500752,-150.43930752000006
0.02,carnet,200,btc-updown-5m-1790418900,41,38,1393.3,-18.138617049999997,-32.291917050000016
0.02,carnet,200,btc-updown-5m-1790419200,27,26,1081.0,134.87408299999998,101.05908299999999
0.02,carnet,200,btc-updown-5m-1790419500,23,23,1150.0,-76.75209999999998,-15.002099999999983
0.02,carnet,200,btc-updown-5m-1790419800,32,31,1232.32,-60.88515735999998,-46.96960735999998
0.02,carnet,200,btc-updown-5m-1790420100,19,18,790.55,-226.289955,-24.729204999999986
0.02,carnet,200,btc-updown-5m-1790420400,41,41,1885.58,-180.67776174000002,-214.19401174
0.02,carnet,200,btc-updown-5m-1790420700,39,39,1795.91,275.37835627999993,-58.12679372000001
0.02,carnet,200,btc-updown-5m-1790421000,35,35,1651.51,-939.98929884,-61.77369884000002
0.02,carnet,200,btc-updown-5m-1790421300,27,22,920.0,-36.73409500000005,-13.08409500000003
0.02,carnet,200,btc-updown-5m-1790421600,15,15,500.86,,-26.678573520000004
0.02,carnet,200,eth-updown-5m-1790418900,52,38,1213.11,-478.29149652,-31.308446520000004
0.02,carnet,200,eth-updown-5m-1790419200,125,117,4216.07,108.32694251999997,-32.96070748000004
0.02,carnet,200,eth-updown-5m-1790419500,19,13,534.61,7.313249619999999,19.25289962
0.02,carnet,200,eth-updown-5m-1790419800,64,59,2098.81,-104.31498068999997,-74.44243068999997
0.02,carnet,200,eth-updown-5m-1790420100,32,29,1281.6,307.09246994999995,-50.97203005000001
0.02,carnet,200,eth-updown-5m-1790420400,63,58,2675.65,245.46420906999998,-15.832340930000008
0.02,carnet,200,eth-updown-5m-1790420700,66,60,2672.21,427.57175768,181.55350768000002
0.02,carnet,200,eth-updown-5m-1790421000,42,37,1707.0,-540.776546,-18.161546
0.02,carnet,200,eth-updown-5m-1790421300,44,41,1437.39,-226.34256132000002,-16.465611320000047
0.02,carnet,200,eth-updown-5m-1790421600,11,11,423.0,-60.52425,-8.909250000000009
0.02,carnet,300,btc-updown-15m-1790419500,27,21,865.0,-54.54243999999999,-62.567440000000005
0.02,carnet,300,btc-updown-15m-1790420400,113,104,4708.76,-1314.0552497699998,-153.39374977000003
0.02,carnet,300,btc-updown-5m-1790418900,41,37,1417.84,-38.60774326000001,-36.19469326000001
0.02,carnet,300,btc-updown-5m-1790419200,27,26,1030.0,114.62595999999999,86.82596
0.02,carnet,300,btc-updown-5m-1790419500,23,23,1150.0,-72.85079999999998,-11.100799999999982
0.02,carnet,300,btc-updown-5m-1790419800,32,30,1286.45,-110.03023425,-58.51658425000002
0.02,carnet,300,btc-updown-5m-1790420100,19,17,670.21,-183.83843675,-21.052386749999986
0.02,carnet,300,btc-updown-5m-1790420400,41,39,1898.79,-244.24157956000002,-250.52732956
0.02,carnet,300,btc-updown-5m-1790420700,39,39,1634.97,227.65258924000005,-49.376160760000005
0.02,carnet,300,btc-updown-5m-1790421000,35,35,1684.07,-961.3177433999999,-67.97279340000001
0.02,carnet,300,btc-updown-5m-1790421300,27,24,965.0,-15.573155000000042,-13.748155000000029
0.02,carnet,300,btc-updown-5m-1790421600,15,15,540.86,,-28.676708520000005
0.02,carnet,300,eth-updown-5m-1790418900,52,34,1246.06,-451.95647071999997,-29.670370720000008
0.02,carnet,300,eth-updown-5m-1790419200,125,118,4636.85,299.04017814999986,-32.91462185000005
0.02,carnet,300,eth-updown-5m-1790419500,19,12,439.61,8.510865619999997,20.195515620000002
0.02,carnet,300,eth-updown-5m-1790419800,64,55,1968.99,-86.96281391999997,-65.91926391999996
0.02,carnet,300,eth-updown-5m-1790420100,32,29,1285.88,293.5689449899999,-48.643255010000004
0.02,carnet,300,eth-updown-5m-1790420400,63,60,2441.7,292.69416369999993,31.643863699999994
0.02,carnet,300,eth-updown-5m-1790420700,66,60,2690.21,464.32728068,167.45903068
0.02,carnet,300,eth-updown-5m-1790421000,42,38,1683.64,-539.5712630000002,-21.584663
0.02,carnet,300,eth-updown-5m-1790421300,44,41,1490.71,-330.32128303,-24.994833030000052
0.02,carnet,300,eth-updown-5m-1790421600,11,11,443.0,-65.734965,-9.26996500000001
0.02,carnet,500,btc-updown-15m-1790419500,27,20,839.98,-43.01626056,-64.55796056
0.02,carnet,500,btc-updown-15m-1790420400,113,103,4614.27,-1265.4200713799999,-168.27352138000003
0.02,carnet,500,btc-updown-5m-1790418900,41,33,1248.32,-14.076851220000002,-38.69775122000001
0.02,carnet,500,btc-updown-5m-1790419200,27,22,877.26,58.353371719999984,82.40887172
0.02,carnet,500,btc-updown-5m-1790419500,23,23,1150.0,-71.42744999999998,-9.177449999999979
0.02,carnet,500,btc-updown-5m-1790419800,32,27,1155.49,-118.40800585999999,-61.632355860000004
0.02,carnet,500,btc-updown-5m-1790420100,19,14,526.06,-137.00338299999999,-25.342882999999997
0.02,carnet,500,btc-updown-5m-1790420400,41,39,1733.78,-227.75455224000004,-241.17665223999998
0.02,carnet,500,btc-updown-5m-1790420700,39,37,1710.86,265.23695992,-22.854940080000013
0.02,carnet,500,btc-updown-5m-1790421000,35,34,1449.07,-772.2583634,-80.2078634
0.02,carnet,500,btc-updown-5m-1790421300,27,24,879.0,-57.124592000000035,-12.399592000000027
0.02,carnet,500,btc-updown-5m-1790421600,15,15,648.5,,-33.15577152
