slug,asset,duration,start,end,y,price_to_beat,final_price,cl_move_bps,tie_cl,volume,liquidity,fee_type,fee_rate,fee_exponent,twap_lookback_s,resolution_rule,n_hist_points,p_pre,p_pre_age_s,p_S,p_S_age_s,p_1m,t_1m,p_2m,t_2m,p_5m,t_5m,p_10m,t_10m,nowcast_1m,nowcast_2m,nowcast_5m,nowcast_10m,bn_open1m_S,bn_close1m_S,bn_close1m_E,bn_vwap1m_S,bn_vwap1m_first,bn_vwap1m_E,bn_ohlc4_S,bn_ohlc4_first,bn_ohlc4_E,bn_win1m,bn_open1s_S,bn_win1s,bn_twap60_S,bn_vwap60_S,bn_twap30_S,bn_twap60m4_S,bn_twap60_E,bn_vwap60_E,bn_twap30_E,bn_twap60m4_E,bn_first60_S,mom5_m60,mom15_m60,mom5_m30,mom15_m30,gap_m30,mom5_m0,mom15_m0,gap_m0_1m,gap_m0_1s,sigma_s,proxy_a_close_vs_open_1m,proxy_a2_close_vs_close_1m,proxy_b_vwap_last_vs_first_1m,proxy_b_ohlc4_last_vs_first_1m,proxy_b_vwap_last_vs_prev_1m,proxy_b_ohlc4_last_vs_prev_1m,proxy_b_twap60_last_vs_first_1s,proxy_b_twap60_1s,proxy_b_vwap60_1s,proxy_b_twap30_1s,proxy_x_twap60_1s_lag4,proxy_c_window_twap_vs_open_1m,proxy_c_window_twap_vs_open_1s
eth-updown-5m-1789768200,eth,5m,2026-09-18 21:50:00+00:00,2026-09-18 21:55:00+00:00,0,2627.672221,2626.582103,-4.149468803,False,5165.127633,,crypto_fees_v2,0.07,1,60,twap,21,0.505,15,0.505,45,0.585,1789768215,0.375,1789768288,0.455,1789768455,,,0.6345850174,0.4221641621,0.06403907913,,2628.7,2628.71,2627.06,2628.123257,2628.857427,2627.718805,2628.5375,2628.6625,2627.495,2627.224,2628.7,2627.203,2628.186333,2628.123257,2628.103,2628.207667,2627.165667,2627.718805,2627.056,2627.216,2628.816833,-0.0006008015938,-0.0001141040173,-0.0009850587553,-0.0002054591258,-0.0001064128048,-4.564872546e-05,-0.0002966794742,0.0002232306356,0.0001992303577,8.220674105e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
sol-updown-5m-1789768200,sol,5m,2026-09-18 21:50:00+00:00,2026-09-18 21:55:00+00:00,1,113.2653842,113.3070808,3.680642708,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.5,16,0.5,46,0.58,1789768215,0.705,1789768287,0.935,1789768454,,,0.5468106575,0.6888811355,0.8424905085,,113.31,113.32,113.36,113.2833151,113.3404792,113.3133475,113.3,113.3425,113.335,113.342,113.31,113.3323,113.2901667,113.2833151,113.291,113.2891667,113.3366667,113.3133475,113.3516667,113.335,113.339,0.0008830022649,-0.0007940359498,0.0005297545594,-0.0007059031441,5.884620251e-06,0.001147852318,-0.0005293339338,0.0003237807655,0.0002633009273,9.509277682e-05,1,1,0,0,1,1,0,1,1,1,1,1,1
btc-updown-5m-1789768500,btc,5m,2026-09-18 21:55:00+00:00,2026-09-18 22:00:00+00:00,1,81196.09552,81219.13728,2.837388439,False,31035.78982,,crypto_fees_v2,0.07,1,60,twap,21,0.495,16,0.495,46,0.555,1789768515,0.635,1789768574,0.985,1789768754,,,0.5251413178,0.5766363479,0.984384928,,81218.65,81218.64,81238.2,81213.82201,81222.34807,81240.13497,81215.285,81222.04,81239.695,81232.602,81218.65,81229.149,81214.59217,81213.82201,81217.26,81214.14417,81238.98017,81240.13497,81238.204,81239.17917,81222.159,0.0003840075085,-0.0001492280407,0.0003841306904,-0.0003704434894,-5.33583395e-08,-9.504755463e-05,-0.0004352732935,5.932298096e-05,4.983996538e-05,5.061747794e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
eth-updown-5m-1789768500,eth,5m,2026-09-18 21:55:00+00:00,2026-09-18 22:00:00+00:00,0,2626.582103,2626.148371,-1.651451758,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.505,13,0.505,43,0.485,1789768517,0.485,1789768577,0.315,1789768756,,,0.4861347771,0.485404333,0.3111215962,,2627.05,2627.06,2626.68,2627.718805,2627.054636,2626.785438,2627.495,2627.0525,2626.8325,2626.662,2627.05,2626.812433,2627.165667,2627.718805,2627.056,2627.216,2626.7365,2626.785438,2626.643,2626.761833,2627.053333,-0.0004146875541,-0.001752688886,-0.0003272998553,-0.00231163868,-5.531866088e-05,-0.0006278813777,-0.002220550118,-0.0002507450313,-4.022159434e-05,8.124991863e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
sol-updown-5m-1789768500,sol,5m,2026-09-18 21:55:00+00:00,2026-09-18 22:00:00+00:00,0,113.3070808,113.1947922,-9.915031627,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.5,14,0.5,44,0.435,1789768516,0.225,1789768576,0.005,1789768755,,,0.4606236633,0.2768641112,0.001,,113.35,113.36,113.19,113.3133475,113.2962418,113.2176664,113.335,113.3,113.2175,113.226,113.35,113.2399667,113.3366667,113.3133475,113.3516667,113.335,113.218,113.2176664,113.2106667,113.2206667,113.285,0.0003529827075,-0.0003528581547,0.0003530138595,-0.0008819898261,7.353427804e-05,0.0003529204201,-0.0004409754448,0.0004116280116,0.0002058551081,9.52320425e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
btc-updown-5m-1789768800,btc,5m,2026-09-18 22:00:00+00:00,2026-09-18 22:05:00+00:00,0,81219.13728,81216.44788,-0.3311338441,False,87622.44942,,crypto_fees_v2,0.07,1,60,twap,21,0.495,16,0.495,46,0.485,1789768817,0.455,1789768875,0.24,1789769054,,,0.7091491452,0.4782889569,0.2362762174,,81238.2,81238.2,81240.01,81240.13497,81254.67571,81234.42543,81239.695,81247.9,81243.6075,81237.172,81238.2,81239.97117,81238.98017,81240.13497,81238.204,81239.17917,81233.73067,81234.42543,81236.34433,81234.545,81265.87733,0.0003603501382,8.850582055e-05,0.0003235454702,7.853756654e-05,-1.915747057e-05,0.0002408024198,0.0002155622271,-2.381816635e-05,-9.603399885e-06,5.019997345e-05,1,1,0,0,0,1,0,0,0,0,0,0,1
btc-updown-15m-1789768800,btc,15m,2026-09-18 22:00:00+00:00,2026-09-18 22:15:00+00:00,1,81219.13728,81225.82788,0.8237368685,False,51221.04272,,crypto_fees_v2,0.07,1,60,twap,31,0.495,13,0.495,43,0.495,1789768822,0.485,1789768879,0.465,1789769057,0.895,1789769357,0.6166357781,0.4686315656,0.4643115688,0.914033527,81238.2,81238.2,81241.98,81240.13497,81254.67571,81240.17573,81239.695,81247.9,81245.07,81272.12267,81238.2,81272.97462,81238.98017,81240.13497,81238.204,81239.17917,81237.86983,81240.17573,81240.52967,81238.30583,81265.87733,0.0003603501382,8.850582055e-05,0.0003235454702,7.853756654e-05,-1.915747057e-05,0.0002408024198,0.0002155622271,-2.381816635e-05,-9.603399885e-06,5.019997345e-05,1,1,0,0,1,1,0,0,1,1,0,1,1
eth-updown-5m-1789768800,eth,5m,2026-09-18 22:00:00+00:00,2026-09-18 22:05:00+00:00,1,2626.148371,2627.45045,4.956902984,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.515,14,0.515,44,0.545,1789768820,0.745,1789768877,0.835,1789769056,,,0.8086951204,0.7021058481,0.9504854603,,2626.69,2626.68,2628,2626.785438,2628.87506,2628.024055,2626.8325,2627.9025,2628.185,2627.926,2626.69,2628.2851,2626.7365,2626.785438,2626.643,2626.761833,2628.0105,2628.024055,2628.164,2628.048333,2629.288333,-0.0003349191278,-0.001350408276,-0.0001903398714,-0.001502698482,-7.614029615e-05,-0.0001446588528,-0.0008181889559,-4.014054992e-05,-2.150981176e-05,8.027070069e-05,1,1,0,1,1,1,0,1,1,1,1,1,1
eth-updown-15m-1789768800,eth,15m,2026-09-18 22:00:00+00:00,2026-09-18 22:15:00+00:00,1,2626.148371,2629.306724,12.01933512,False,2600.64088,,crypto_fees_v2,0.07,1,60,twap,31,0.505,16,0.505,46,0.535,1789768818,0.635,1789768876,0.6,1789769055,0.955,1789769354,0.6800249229,0.6011351926,0.5759444123,0.9290724156,2626.69,2626.68,2629.6,2626.785438,2628.87506,2630.465293,2626.8325,2627.9025,2630.13,2629.914667,2626.69,2629.916378,2626.7365,2626.785438,2626.643,2626.761833,2629.7375,2630.465293,2629.603667,2629.781667,2629.288333,-0.0003349191278,-0.001350408276,-0.0001903398714,-0.001502698482,-7.614029615e-05,-0.0001446588528,-0.0008181889559,-4.014054992e-05,-2.150981176e-05,8.027070069e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
sol-updown-5m-1789768800,sol,5m,2026-09-18 22:00:00+00:00,2026-09-18 22:05:00+00:00,1,113.1947922,113.2246475,2.637166639,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.5,15,0.5,45,0.47,1789768818,0.195,1789768876,0.29,1789769055,,,0.7082357579,0.1251862759,0.6007956974,,113.19,113.19,113.28,113.2176664,113.2326114,113.2395937,113.2175,113.1875,113.255,113.192,113.19,113.1986333,113.218,113.2176664,113.2106667,113.2206667,113.2568333,113.2395937,113.2813333,113.2543333,113.2418333,-0.0008826904978,0.0003532944746,-0.001059415655,-0.0001766472359,-0.0001354323385,-0.001500772738,0,-0.0002443945924,-0.0002473410846,9.523994345e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
sol-updown-15m-1789768800,sol,15m,2026-09-18 22:00:00+00:00,2026-09-18 22:15:00+00:00,1,113.1947922,113.3585179,14.45362022,False,2889.067265,,crypto_fees_v2,0.07,1,60,twap,31,0.505,15,0.505,45,0.485,1789768818,0.315,1789768876,0.415,1789769055,0.825,1789769354,0.6155883215,0.2888145937,0.5180429633,0.8046202515,113.19,113.19,113.42,113.2176664,113.2326114,113.3825755,113.2175,113.1875,113.4025,113.3133333,113.19,113.3033333,113.218,113.2176664,113.2106667,113.2206667,113.3805,113.3825755,113.3876667,113.3796667,113.2418333,-0.0008826904978,0.0003532944746,-0.001059415655,-0.0001766472359,-0.0001354323385,-0.001500772738,0,-0.0002443945924,-0.0002473410846,9.523994345e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
btc-updown-5m-1789769100,btc,5m,2026-09-18 22:05:00+00:00,2026-09-18 22:10:00+00:00,1,81216.44788,81316.43853,12.30405254,False,49764.15924,,crypto_fees_v2,0.07,1,60,twap,21,0.475,16,0.475,46,0.515,1789769114,0.455,1789769170,0.995,1789769353,,,0.5718021774,0.6521549282,0.999,,81240.01,81240.01,81342.65,81234.42543,81254.92448,81336.308,81243.6075,81248.4075,81339.2225,81297.566,81240.01,81285.83883,81233.73067,81234.42543,81236.34433,81234.545,81336.28767,81336.308,81336.743,81336.02717,81254.61367,0.0001356362784,0.000879993925,-3.237445651e-05,0.0006753017041,5.481739159e-05,2.227991064e-05,0.0001680347758,6.874398669e-05,7.729659341e-05,4.536065655e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
eth-updown-5m-1789769100,eth,5m,2026-09-18 22:05:00+00:00,2026-09-18 22:10:00+00:00,1,2627.45045,2631.86787,16.79845318,False,1214.601847,,crypto_fees_v2,0.07,1,60,twap,21,0.505,14,0.505,44,0.605,1789769117,0.645,1789769184,0.995,1789769356,,,0.6407628367,0.5759175493,0.999,,2628.01,2628,2632.79,2628.024055,2628.597524,2632.586635,2628.185,2628.555,2632.605,2631.106,2628.01,2630.5234,2628.0105,2628.024055,2628.164,2628.048333,2632.615,2632.586635,2632.989333,2632.573,2628.931833,0.0005746218975,-0.0001749847844,0.0006888585962,0.0001712188695,0.0002218291708,0.0005024092914,-0.0002701309391,-9.153220444e-06,-3.995425808e-06,7.781803031e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
sol-updown-5m-1789769100,sol,5m,2026-09-18 22:05:00+00:00,2026-09-18 22:10:00+00:00,1,113.2246475,113.3724394,13.04447278,False,1388.145482,,crypto_fees_v2,0.07,1,60,twap,21,0.5,14,0.5,44,0.65,1789769116,0.455,1789769182,0.995,1789769355,,,0.577146778,0.426857546,0.999,,113.29,113.28,113.42,113.2395937,113.2717778,113.4064212,113.255,113.265,113.4025,113.33,113.28,113.3097667,113.2568333,113.2395937,113.2813333,113.2543333,113.3988333,113.4064212,113.4106667,113.397,113.2595,0,-0.0005297077903,0.0005298481226,-0.0001765536728,0.0003325940749,0.0007948073011,-0.0003530450169,0.0003567573959,0.0002045289184,9.632456387e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
btc-updown-5m-1789769400,btc,5m,2026-09-18 22:10:00+00:00,2026-09-18 22:15:00+00:00,0,81316.43853,81225.82788,-11.14918183,False,63545.00389,,crypto_fees_v2,0.07,1,60,twap,21,0.495,16,0.495,46,0.525,1789769416,0.605,1789769476,0.0005,1789769667,,,0.6607818172,0.5867540262,0.001,,81342.65,81342.65,81241.98,81336.308,81354.95279,81240.17573,81339.2225,81352.045,81245.07,81281.63,81342.65,81293.11387,81336.28767,81336.308,81336.743,81336.02717,81237.86983,81240.17573,81240.52967,81238.30583,81356.50183,0.00103082508,0.001526811496,0.00123023081,0.001521401824,-3.225315938e-06,0.001262619441,0.001525701771,7.796957866e-05,7.821950927e-05,4.379491463e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
eth-updown-5m-1789769400,eth,5m,2026-09-18 22:10:00+00:00,2026-09-18 22:15:00+00:00,0,2631.86787,2629.306724,-9.736021044,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.5,13,0.5,43,0.525,1789769420,0.575,1789769479,0.0005,1789769669,,,0.5615900953,0.5995097891,0.001,,2632.79,2632.79,2629.6,2632.586635,2632.859581,2630.465293,2632.605,2632.755,2630.13,2630.712,2632.79,2630.940633,2632.615,2632.586635,2632.989333,2632.573,2629.7375,2630.465293,2629.603667,2629.781667,2632.898333,0.001364829808,0.001604532577,0.001604227597,0.002102746322,0.0001592939205,0.00182101978,0.002178770218,7.7246254e-05,6.647161997e-05,7.671348404e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
sol-updown-5m-1789769400,sol,5m,2026-09-18 22:10:00+00:00,2026-09-18 22:15:00+00:00,0,113.3724394,113.3585179,-1.228019196,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.5,15,0.5,45,0.54,1789769418,0.74,1789769477,0.115,1789769668,,,0.6904274004,0.7618865733,0.06502753867,,113.41,113.42,113.42,113.4064212,113.4774238,113.3825755,113.4025,113.4525,113.4025,113.418,113.42,113.4016,113.3988333,113.4064212,113.4106667,113.397,113.3805,113.3825755,113.3876667,113.3796667,113.472,0.00132374374,0.0004410532423,0.001058854771,0.0005292872389,2.645770956e-05,0.00123511264,0.0005291472035,0.0001197289286,0.000186639411,9.253272161e-05,1,1,0,0,0,1,0,0,0,0,0,1,0
btc-updown-5m-1789769700,btc,5m,2026-09-18 22:15:00+00:00,2026-09-18 22:20:00+00:00,1,81225.82788,81307.4769,10.047052,False,30914.83031,,crypto_fees_v2,0.07,1,60,twap,21,0.475,4,0.475,34,0.53,1789769714,0.725,1789769774,0.995,1789769954,,,0.6377961867,0.7904037454,0.999,,81241.98,81241.98,81328.01,81240.17573,81263.38673,81328.91857,81245.07,81256.9925,81324.195,81302.354,81241.98,81294.0637,81237.86983,81240.17573,81240.52967,81238.30583,81326.8745,81328.91857,81330.38467,81325.956,81266.17033,-0.001008672082,0.0001577892766,-0.001258174625,-6.031827122e-05,-2.351224862e-05,-0.0012383706,4.652875201e-05,2.2208833e-05,5.059294025e-05,4.482626249e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
btc-updown-15m-1789769700,btc,15m,2026-09-18 22:15:00+00:00,2026-09-18 22:30:00+00:00,1,81225.82788,81238.854,1.603563639,False,41553.00923,,crypto_fees_v2,0.07,1,60,twap,31,0.465,1,0.465,31,0.515,1789769718,0.635,1789769777,0.775,1789769957,0.625,1789770257,0.619437767,0.6531437657,0.8371954189,0.6674822412,81241.98,81241.98,81265,81240.17573,81263.38673,81253.92824,81245.07,81256.9925,81258.2825,81283.47267,81241.98,81283.80449,81237.86983,81240.17573,81240.52967,81238.30583,81254.09917,81253.92824,81255.56567,81253.3535,81266.17033,-0.001008672082,0.0001577892766,-0.001258174625,-6.031827122e-05,-2.351224862e-05,-0.0012383706,4.652875201e-05,2.2208833e-05,5.059294025e-05,4.482626249e-05,1,1,0,1,1,1,0,1,1,1,1,1,1
eth-updown-5m-1789769700,eth,5m,2026-09-18 22:15:00+00:00,2026-09-18 22:20:00+00:00,1,2629.306724,2633.078844,14.33615939,False,2855.791917,,crypto_fees_v2,0.07,1,60,twap,21,0.475,2,0.475,32,0.465,1789769716,0.575,1789769776,0.995,1789769956,,,0.5889945189,0.6551100009,0.999,,2629.6,2629.6,2634.54,2630.465293,2630.021945,2633.769242,2630.13,2630.02,2634.0025,2632.374,2629.6,2631.752867,2629.7375,2630.465293,2629.603667,2629.781667,2633.686833,2633.769242,2633.938667,2633.649,2630.231333,-0.0005738379464,0.001365613759,-0.001159195686,0.001133890507,-9.937608558e-05,-0.001212377034,0.001111052037,-0.000329004635,-5.228795453e-05,7.601111899e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
eth-updown-15m-1789769700,eth,15m,2026-09-18 22:15:00+00:00,2026-09-18 22:30:00+00:00,1,2629.306724,2631.52867,8.447121303,False,2427.809688,,crypto_fees_v2,0.07,1,60,twap,31,0.505,1,0.505,31,0.475,1789769718,0.535,1789769777,0.845,1789769957,0.595,1789770257,0.5481939322,0.5767140568,0.767731108,0.5822368154,2629.6,2629.6,2632.43,2630.465293,2630.021945,2632.347257,2630.13,2630.02,2631.895,2631.702,2629.6,2631.651967,2629.7375,2630.465293,2629.603667,2629.781667,2632.302,2632.347257,2632.407,2632.230667,2630.231333,-0.0005738379464,0.001365613759,-0.001159195686,0.001133890507,-9.937608558e-05,-0.001212377034,0.001111052037,-0.000329004635,-5.228795453e-05,7.601111899e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
sol-updown-5m-1789769700,sol,5m,2026-09-18 22:15:00+00:00,2026-09-18 22:20:00+00:00,1,113.3585179,113.5330709,15.38647112,False,1349.074366,,crypto_fees_v2,0.07,1,60,twap,21,0.48,5,0.48,35,0.63,1789769713,0.785,1789769774,0.995,1789769953,,,0.6839570296,0.776328631,0.999,,113.41,113.42,113.49,113.3825755,113.4719297,113.522036,113.4025,113.4475,113.5175,113.526,113.42,113.5257,113.3805,113.3825755,113.3876667,113.3796667,113.5561667,113.522036,113.5276667,113.5616667,113.473,0.0002645386021,0.001588282342,-8.819508759e-05,0.001500507806,5.880104668e-05,0,0.002029919942,0.0003300184987,0.0003483237506,9.314945819e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
sol-updown-15m-1789769700,sol,15m,2026-09-18 22:15:00+00:00,2026-09-18 22:30:00+00:00,0,113.3585179,113.2047655,-13.57258628,False,1883.954226,,crypto_fees_v2,0.07,1,60,twap,31,0.5,1,0.5,31,0.535,1789769718,0.625,1789769777,0.825,1789769957,0.305,1789770257,0.6272324391,0.6444367741,0.7789258528,0.2738003745,113.41,113.42,113.23,113.3825755,113.4719297,113.2118052,113.4025,113.4475,113.22,113.3633333,113.42,113.3704222,113.3805,113.3825755,113.3876667,113.3796667,113.2185,113.2118052,113.216,113.217,113.473,0.0002645386021,0.001588282342,-8.819508759e-05,0.001500507806,5.880104668e-05,0,0.002029919942,0.0003300184987,0.0003483237506,9.314945819e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
btc-updown-5m-1789770000,btc,5m,2026-09-18 22:20:00+00:00,2026-09-18 22:25:00+00:00,0,81307.4769,81250.50126,-7.009884914,False,34630.83156,,crypto_fees_v2,0.07,1,60,twap,21,0.495,14,0.495,44,0.525,1789770017,0.355,1789770077,0.005,1789770256,,,0.291614764,0.3289639068,0.001,,81328.01,81328.01,81262.04,81328.91857,81331.04296,81266.75934,81324.195,81321.8175,81267.165,81297.098,81328.01,81304.8602,81326.8745,81328.91857,81330.38467,81325.956,81266.79317,81266.75934,81265.09533,81267.46533,81315.103,0.0007736931919,0.0007958461901,0.001219691336,0.001191747521,0.0001115935175,0.001058375018,0.001082623859,-1.117161824e-05,1.396207687e-05,3.862773907e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
eth-updown-5m-1789770000,eth,5m,2026-09-18 22:20:00+00:00,2026-09-18 22:25:00+00:00,0,2633.078844,2630.023524,-11.6103386,False,3892.611105,,crypto_fees_v2,0.07,1,60,twap,21,0.495,14,0.495,44,0.635,1789770016,0.235,1789770076,0.005,1789770256,,,0.1379344507,0.2392622048,0.001,,2634.54,2634.54,2630.48,2633.769242,2632.868609,2630.412791,2634.0025,2632.8125,2630.3975,2631.302,2634.54,2631.718633,2633.686833,2633.769242,2633.938667,2633.649,2630.478667,2630.412791,2630.482,2630.475667,2632.273167,0.001128361697,0.001919353558,0.001664260586,0.002109292497,0.0002107291521,0.001876850331,0.002485493076,0.0002926014766,0.0003238913969,7.336757386e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
sol-updown-5m-1789770000,sol,5m,2026-09-18 22:20:00+00:00,2026-09-18 22:25:00+00:00,0,113.5330709,113.268864,-23.29848054,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.5,15,0.5,45,0.345,1789770016,0.14,1789770076,0.005,1789770255,,,0.07848873151,0.1085502428,0.001,,113.5,113.49,113.28,113.522036,113.4572871,113.2876047,113.5175,113.4525,113.28,113.324,113.5,113.343,113.5561667,113.522036,113.5276667,113.5616667,113.2898333,113.2876047,113.295,113.2893333,113.4246667,0.001409691863,0.002997974206,0.001938497391,0.002909157074,0.000134985636,0.0006169847272,0.001852097368,-0.0002822404628,-0.0005828477046,8.219693208e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
btc-updown-5m-1789770300,btc,5m,2026-09-18 22:25:00+00:00,2026-09-18 22:30:00+00:00,0,81250.50126,81238.854,-1.433603448,False,39135.59647,,crypto_fees_v2,0.07,1,60,twap,21,0.445,15,0.445,45,0.445,1789770315,0.46,1789770375,0.035,1789770555,,,0.4604871361,0.3986477961,0.06101944761,,81262.04,81262.04,81265,81266.75934,81261.34775,81253.92824,81267.165,81259.025,81258.2825,81250.966,81262.04,81252.48957,81266.79317,81266.75934,81265.09533,81267.46533,81254.09917,81253.92824,81255.56567,81253.3535,81260.10683,-0.0005488680258,-0.0007838469153,-0.00082571873,-0.0008642020187,-3.914262733e-05,-0.0008114888164,-0.0009914843982,-5.807383402e-05,-5.849013465e-05,3.798383531e-05,1,1,0,0,0,0,0,0,0,0,0,0,0
eth-updown-5m-1789770300,eth,5m,2026-09-18 22:25:00+00:00,2026-09-18 22:30:00+00:00,1,2630.023524,2631.52867,5.721300508,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.505,14,0.505,44,0.5,1789770317,0.655,1789770377,0.92,1789770557,,,0.571553761,0.6258400133,0.999,,2630.49,2630.48,2632.43,2630.412791,2630.827082,2632.347257,2630.3975,2630.705,2631.895,2631.43,2630.48,2631.4844,2630.478667,2630.412791,2630.482,2630.475667,2632.302,2632.347257,2632.407,2632.230667,2630.8175,-0.001288030802,-0.0007335070516,-0.001341070968,-0.0008360060679,-5.82912823e-06,-0.001542254656,-0.0008777813596,2.555060317e-05,5.068784673e-07,7.455206665e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
sol-updown-5m-1789770300,sol,5m,2026-09-18 22:25:00+00:00,2026-09-18 22:30:00+00:00,0,113.268864,113.2047655,-5.660576861,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.5,14,0.5,44,0.48,1789770316,0.595,1789770376,0.025,1789770556,,,0.5004680341,0.5005389686,0.01667956458,,113.27,113.28,113.23,113.2876047,113.275651,113.2118052,113.28,113.28,113.22,113.24,113.27,113.2425667,113.2898333,113.2876047,113.295,113.2893333,113.2185,113.2118052,113.216,113.217,113.2768333,-0.002733085237,-0.001058854771,-0.002644338253,-0.0007940359498,0.0001353430802,-0.001852097368,-0.00123511264,-6.713001678e-05,-8.680178817e-05,8.027772731e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
btc-updown-5m-1789770600,btc,5m,2026-09-18 22:30:00+00:00,2026-09-18 22:35:00+00:00,0,81238.854,81177.64707,-7.53703385,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.505,13,0.505,43,0.555,1789770620,0.515,1789770678,0.005,1789770859,,,0.5914358946,0.4912457697,0.001,,81265,81265,81168.89,81253.92824,81260.05985,81188.62164,81258.2825,81259.1025,81188.89,81213.458,81265,81223.90847,81254.09917,81253.92824,81255.56567,81253.3535,81187.9805,81188.62164,81179.355,81190.5735,81258.30817,-0.0002313479424,-6.522776273e-06,-0.0001489061065,0.0002450664994,7.105385552e-06,3.642470816e-05,0.0002833109095,0.0001362519168,0.0001341483359,3.737824167e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
btc-updown-15m-1789770600,btc,15m,2026-09-18 22:30:00+00:00,2026-09-18 22:45:00+00:00,0,81238.854,81115.62895,-15.1797565,False,44548.05668,,crypto_fees_v2,0.07,1,60,twap,31,0.485,13,0.485,43,0.515,1789770619,0.495,1789770677,0.295,1789770858,0.115,1789771157,0.5491111759,0.4957791537,0.2246115839,0.02856312665,81265,81265,81124,81253.92824,81260.05985,81130.35012,81258.2825,81259.1025,81132.9175,81174.234,81265,81174.67103,81254.09917,81253.92824,81255.56567,81253.3535,81131.244,81130.35012,81125.356,81132.42683,81258.30817,-0.0002313479424,-6.522776273e-06,-0.0001489061065,0.0002450664994,7.105385552e-06,3.642470816e-05,0.0002833109095,0.0001362519168,0.0001341483359,3.737824167e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
eth-updown-5m-1789770600,eth,5m,2026-09-18 22:30:00+00:00,2026-09-18 22:35:00+00:00,0,2631.52867,2627.472096,-15.42716992,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.495,16,0.495,46,0.545,1789770614,0.515,1789770674,0.005,1789770853,,,0.5183569231,0.3320220363,0.001,,2632.43,2632.43,2624.77,2632.347257,2632.410758,2625.640335,2631.895,2632.42,2627.31,2628.816,2632.43,2629.6497,2632.302,2632.347257,2632.407,2632.230667,2627.7995,2625.640335,2627.193333,2628.0905,2632.416833,0.0004105262015,0.0002508570964,0.0007410405688,0.001064230187,8.091772097e-05,0.0007410349367,0.001075630611,3.143272146e-05,4.862545711e-05,7.261415232e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
eth-updown-15m-1789770600,eth,15m,2026-09-18 22:30:00+00:00,2026-09-18 22:45:00+00:00,0,2631.52867,2619.451805,-45.9985967,False,3921.429756,,crypto_fees_v2,0.07,1,60,twap,31,0.495,13,0.495,43,0.505,1789770620,0.495,1789770678,0.285,1789770859,0.0055,1789771157,0.5092166736,0.4153913798,0.1649287673,0.001,2632.43,2632.43,2619.12,2632.347257,2632.410758,2619.846275,2631.895,2632.42,2619.915,2623.702,2632.43,2624.034067,2632.302,2632.347257,2632.407,2632.230667,2620.003667,2619.846275,2619.688,2620.109667,2632.416833,0.0004105262015,0.0002508570964,0.0007410405688,0.001064230187,8.091772097e-05,0.0007410349367,0.001075630611,3.143272146e-05,4.862545711e-05,7.261415232e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
