variante,S,slug15,marge_max,n_episodes,secondes_arbitrage,phase_marge_max
A,1790116200,btc-updown-15m-1790116200,-0.00013986,0,0,après clôture #2
B,1790116200,btc-updown-15m-1790116200,-0.009114,0,0,avant clôture #1
C,1790116200,btc-updown-15m-1790116200,-0.00013986,0,0,après clôture #2
A,1790117100,btc-updown-15m-1790117100,-0.001386,0,0,avant clôture #1
B,1790117100,btc-updown-15m-1790117100,-0.019709,0,0,après clôture #2
C,1790117100,btc-updown-15m-1790117100,-0.001386,0,0,avant clôture #1
A,1790118000,btc-updown-15m-1790118000,-0.001386,0,0,avant clôture #1
B,1790118000,btc-updown-15m-1790118000,-0.016013,0,0,après clôture #2
C,1790118000,btc-updown-15m-1790118000,-0.001386,0,0,avant clôture #1
A,1790118900,btc-updown-15m-1790118900,-0.001386,0,0,avant clôture #1
B,1790118900,btc-updown-15m-1790118900,-0.013409,0,0,avant clôture #1
C,1790118900,btc-updown-15m-1790118900,-0.001386,0,0,avant clôture #1
A,1790119800,btc-updown-15m-1790119800,-0.001386,0,0,avant clôture #1
B,1790119800,btc-updown-15m-1790119800,-0.00665,0,0,avant clôture #1
C,1790119800,btc-updown-15m-1790119800,-0.001386,0,0,entre #1 et #2
A,1790120700,btc-updown-15m-1790120700,-0.001386,0,0,avant clôture #1
B,1790120700,btc-updown-15m-1790120700,-0.010304,0,0,entre #1 et #2
C,1790120700,btc-updown-15m-1790120700,-0.001386,0,0,avant clôture #1
A,1790121600,btc-updown-15m-1790121600,-0.001386,0,0,avant clôture #1
B,1790121600,btc-updown-15m-1790121600,-0.013409,0,0,entre #1 et #2
C,1790121600,btc-updown-15m-1790121600,-0.001386,0,0,entre #1 et #2
A,1790122500,btc-updown-15m-1790122500,-0.001386,0,0,avant clôture #1
B,1790122500,btc-updown-15m-1790122500,-0.012065,0,0,avant clôture #1
C,1790122500,btc-updown-15m-1790122500,-0.001386,0,0,avant clôture #1
A,1790123400,btc-updown-15m-1790123400,-0.001386,0,0,entre #1 et #2
B,1790123400,btc-updown-15m-1790123400,-0.007896,0,0,après clôture #2
C,1790123400,btc-updown-15m-1790123400,-0.001386,0,0,avant clôture #1
A,1790124300,btc-updown-15m-1790124300,-0.001386,0,0,avant clôture #1
B,1790124300,btc-updown-15m-1790124300,-0.007896,0,0,entre #1 et #2
C,1790124300,btc-updown-15m-1790124300,-0.001386,0,0,avant clôture #1
A,1790125200,btc-updown-15m-1790125200,-0.001386,0,0,avant clôture #1
B,1790125200,btc-updown-15m-1790125200,-0.0185049,0,0,entre #1 et #2
C,1790125200,btc-updown-15m-1790125200,-0.001386,0,0,avant clôture #1
A,1790126100,btc-updown-15m-1790126100,-0.001386,0,0,avant clôture #1
B,1790126100,btc-updown-15m-1790126100,-0.012065,0,0,après clôture #2
C,1790126100,btc-updown-15m-1790126100,-0.001386,0,0,avant clôture #1
A,1790127000,btc-updown-15m-1790127000,-0.00027944,0,0,après clôture #2
B,1790127000,btc-updown-15m-1790127000,-0.016013,0,0,après clôture #2
C,1790127000,btc-updown-15m-1790127000,-0.00027944,0,0,après clôture #2
A,1790127900,btc-updown-15m-1790127900,-0.001386,0,0,avant clôture #1
B,1790127900,btc-updown-15m-1790127900,-0.018816,0,0,après clôture #2
C,1790127900,btc-updown-15m-1790127900,-0.001386,0,0,avant clôture #1
A,1790128800,btc-updown-15m-1790128800,-0.001386,0,0,avant clôture #1
B,1790128800,btc-updown-15m-1790128800,-0.002744,0,0,après clôture #2
C,1790128800,btc-updown-15m-1790128800,-0.001386,0,0,avant clôture #1
A,1790129700,btc-updown-15m-1790129700,-0.001386,0,0,avant clôture #1
B,1790129700,btc-updown-15m-1790129700,-0.0136874,0,0,après clôture #2
C,1790129700,btc-updown-15m-1790129700,-0.001386,0,0,avant clôture #1
A,1790130600,btc-updown-15m-1790130600,-0.001386,0,0,avant clôture #1
B,1790130600,btc-updown-15m-1790130600,-0.016013,0,0,après clôture #2
C,1790130600,btc-updown-15m-1790130600,-0.001386,0,0,entre #1 et #2
A,1790131500,btc-updown-15m-1790131500,0.060075,3,3,après clôture #2
B,1790131500,btc-updown-15m-1790131500,0.039963,1,1,après clôture #2
C,1790131500,btc-updown-15m-1790131500,-0.000885,0,0,après clôture #2
A,1790132400,btc-updown-15m-1790132400,-0.001386,0,0,avant clôture #1
B,1790132400,btc-updown-15m-1790132400,-0.009114,0,0,après clôture #2
C,1790132400,btc-updown-15m-1790132400,-0.001386,0,0,avant clôture #1
A,1790133300,btc-updown-15m-1790133300,-0.001386,0,0,après clôture #2
B,1790133300,btc-updown-15m-1790133300,-0.011466,0,0,entre #1 et #2
C,1790133300,btc-updown-15m-1790133300,-0.00245453,0,0,entre #1 et #2
