slug,duree,ecart_pb,n_achats_apres,n_marge_pos_apres,parts_marge_pos_apres,profit_apres,prix_min_apres,delai_median_s_apres,n_achats_avant,n_marge_pos_avant,parts_marge_pos_avant,profit_avant,prix_min_avant,delai_median_s_avant
btc-updown-5m-1790190900,5m,-1.54134,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790191200,5m,8.27647,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790191500,5m,-2.19842,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790191800,15m,5.96436,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790191800,5m,6.73964,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790192100,5m,-1.3296,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790192400,5m,0.55491,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790192700,15m,2.67445,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790192700,5m,9.84771,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790193000,5m,-3.61932,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790193300,5m,-3.54816,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790193600,15m,-12.318,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790193600,5m,-16.8837,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790193900,5m,7.51797,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790194200,5m,-2.94229,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790194500,15m,-11.1351,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790194500,5m,-0.904386,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790194800,5m,-7.49592,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790195100,5m,-2.73773,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790195400,15m,14.0253,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790195400,5m,6.51708,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790195700,5m,4.46768,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790196000,5m,3.03426,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790196300,15m,-20.6485,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790196300,5m,-10.4357,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790196600,5m,-4.71925,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790196900,5m,-5.50676,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790197200,15m,16.9227,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790197200,5m,7.12709,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790197500,5m,1.94446,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790197800,5m,7.8426,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790198100,15m,5.38825,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790198100,5m,-3.98,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790198400,5m,6.09247,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790198700,5m,3.27752,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790199000,15m,10.4421,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790199000,5m,1.411,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790199300,5m,8.33187,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790199600,5m,0.697371,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790199900,15m,-8.73533,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790199900,5m,-5.47806,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790200200,5m,-0.467729,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790200500,5m,-2.79146,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790200800,15m,20.8486,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790200800,5m,-6.02468,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790201100,5m,28.905,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790201400,5m,-2.00975,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790201700,15m,-13.1255,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790201700,5m,-5.02141,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790202000,5m,-6.06913,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790202300,5m,-2.04032,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790202600,15m,0.694077,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790202600,5m,-6.40844,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790202900,5m,1.61556,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790203200,5m,5.49062,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790203500,15m,7.1368,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790203500,5m,10.3252,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790203800,5m,-0.501502,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790204100,5m,-2.68378,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790204400,15m,-6.66809,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790204400,5m,-0.439691,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790204700,5m,-2.71593,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790205000,5m,-3.51369,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790205300,15m,-2.77319,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790205300,5m,-4.44664,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790205600,5m,-1.66305,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790205900,5m,3.33779,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790206200,15m,-2.35437,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790206200,5m,0.704823,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790206500,5m,2.76964,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790206800,5m,-5.827,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790207100,15m,-8.43431,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790207100,5m,-4.42144,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790207400,5m,-3.37611,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790207700,5m,-0.638751,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790208000,15m,-4.05962,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790208000,5m,7.43822,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790208300,5m,-7.45558,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790208600,5m,-4.03673,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790208900,15m,-0.825542,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790208900,5m,8.42768,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790209200,5m,-7.24125,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790209500,5m,-2.00564,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790209800,15m,0.265615,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790209800,5m,2.47596,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790210100,5m,-6.38636,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790210400,5m,4.17922,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790210700,15m,-3.56786,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790210700,5m,-4.63729,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790211000,5m,-8.67325,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790211300,5m,9.75164,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790211600,15m,-5.97846,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790211600,5m,-3.01705,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790211900,5m,-4.05798,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790212200,5m,1.09611,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790212500,15m,-0.621123,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790212500,5m,1.61972,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790212800,5m,1.90378,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790213100,5m,-4.14347,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790213400,15m,-12.9022,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790213400,5m,9.62569,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790213700,5m,-7.07618,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790214000,5m,-15.4409,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790214300,15m,-6.23698,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790214300,5m,-6.54523,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790214600,5m,4.23622,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790214900,5m,-3.92611,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790215200,15m,-22.1117,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790215200,5m,-10.6027,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790215500,5m,-24.7006,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790215800,5m,13.2119,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790216100,15m,27.851,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790216100,5m,36.6878,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790216400,5m,-15.0304,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790216700,5m,6.23532,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790217000,15m,20.7548,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790217000,5m,10.211,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790217300,5m,0.0690854,0,0,0,0,,,38,38,2947.55,29.2063,0.98,-2
btc-updown-5m-1790217600,5m,10.4639,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790217900,15m,3.96099,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790217900,5m,2.29812,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790218200,5m,1.13317,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790218500,5m,0.529264,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790218800,15m,-10.0921,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790218800,5m,8.80071,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790219100,5m,-14.4504,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790219400,5m,-4.43214,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790219700,15m,-28.5759,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790219700,5m,-3.0241,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790220000,5m,-20.3521,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790220300,5m,-5.2181,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790220600,15m,-4.93769,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790220600,5m,-5.52309,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790220900,5m,-7.02191,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790221200,5m,7.61298,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790221500,15m,-10.0196,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790221500,5m,-5.02595,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790221800,5m,-4.91776,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790222100,5m,-0.0784118,38,38,4556.99,47.6038,0.97,0,13,13,132.473,3.80664,0.95,-1
btc-updown-15m-1790222400,15m,-10.4598,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790222400,5m,-8.07846,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790222700,5m,8.87062,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790223000,5m,-11.2439,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790223300,15m,10.9195,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790223300,5m,-1.72862,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790223600,5m,6.71712,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790223900,5m,5.92916,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790224200,15m,-5.40525,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790224200,5m,-2.14099,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790224500,5m,-3.25758,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790224800,5m,-0.00738033,67,67,8069.11,1767.63,0.175487,0,40,40,759.043,526.21,0.16,-1
btc-updown-15m-1790225100,15m,19.4342,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790225100,5m,-9.71069,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790225400,5m,9.87647,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790225700,5m,19.2777,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790226000,15m,20.1096,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790226000,5m,23.2604,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790226300,5m,11.3732,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790226600,5m,-14.5002,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790226900,15m,-2.22797,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790226900,5m,-2.83084,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790227200,5m,-0.900964,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790227500,5m,1.50414,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790227800,15m,2.40003,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790227800,5m,-8.63665,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790228100,5m,8.52268,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790228400,5m,2.52139,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790228700,15m,-23.5125,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790228700,5m,-4.69488,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790229000,5m,0.692327,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790229300,5m,-19.5175,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790229600,15m,14.7183,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790229600,5m,1.21095,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790229900,5m,11.5706,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790230200,5m,1.93281,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790230500,15m,6.06887,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790230500,5m,6.5691,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790230800,5m,-10.0786,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790231100,5m,9.5884,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790231400,15m,1.32349,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790231400,5m,-0.598867,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790231700,5m,1.38079,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790232000,5m,0.541605,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790232300,15m,-8.40991,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790232300,5m,-6.42013,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790232600,5m,-3.03556,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790232900,5m,1.04482,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790233200,15m,-7.08846,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790233200,5m,-16.5525,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790233500,5m,11.3067,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790233800,5m,-1.82498,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790234100,15m,36.5437,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790234100,5m,12.3233,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790234400,5m,1.07809,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790234700,5m,23.11,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790235000,15m,4.77119,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790235000,5m,15.813,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790235300,5m,-4.26909,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790235600,5m,-6.75822,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790235900,15m,13.4475,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790235900,5m,5.24189,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790236200,5m,14.9483,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790236500,5m,-6.73696,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790236800,15m,-14.3464,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790236800,5m,3.03228,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790237100,5m,-4.50385,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790237400,5m,-12.8754,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790237700,15m,-63.5651,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790237700,5m,-3.64641,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790238000,5m,-28.2561,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790238300,5m,-31.7742,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790238600,15m,-14.0075,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790238600,5m,-0.140546,24,24,13483.8,10253.6,0.01,0,13,13,457.293,435.563,0.03,-1
btc-updown-5m-1790238900,5m,-4.00457,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790239200,5m,-9.86653,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790239500,15m,-16.4493,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790239500,5m,-24.0472,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790239800,5m,-7.78938,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790240100,5m,15.4176,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790240400,15m,-15.3452,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790240400,5m,-5.52797,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790240700,5m,7.06467,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790241000,5m,-16.8754,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790241300,15m,-16.7822,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790241300,5m,-8.36218,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790241600,5m,-3.8275,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790241900,5m,-4.60136,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790242200,15m,-24.4646,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790242200,5m,-43.4832,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790242500,5m,31.7197,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790242800,5m,-12.5782,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790243100,15m,13.448,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790243100,5m,-7.15107,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790243400,5m,17.4805,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790243700,5m,3.12784,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790244000,15m,-3.59734,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790244000,5m,12.0203,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790244300,5m,-9.43914,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790244600,5m,-6.16561,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790244900,15m,2.30094,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790244900,5m,10.2577,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790245200,5m,-4.32602,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790245500,5m,-3.62418,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790245800,15m,17.9201,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790245800,5m,2.19289,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790246100,5m,8.4782,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790246400,5m,7.23939,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790246700,15m,13.648,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790246700,5m,9.71106,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790247000,5m,3.53519,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790247300,5m,0.397785,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790247600,15m,6.17538,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790247600,5m,10.1027,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790247900,5m,-8.17344,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790248200,5m,4.25359,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790248500,15m,-3.38484,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790248500,5m,-1.17835,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790248800,5m,2.28292,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790249100,5m,-4.48864,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790249400,15m,-10.6183,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790249400,5m,-4.97801,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790249700,5m,-4.02328,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790250000,5m,-1.6205,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790250300,15m,7.41704,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790250300,5m,-1.37878,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790250600,5m,0.392181,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790250900,5m,8.40452,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790251200,15m,2.18711,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790251200,5m,-11.322,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790251500,5m,13.5401,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790251800,5m,-0.015623,87,87,7738.13,391.632,0.73,1,23,23,941.004,36.4165,0.91,-2
btc-updown-15m-1790252100,15m,2.18796,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790252100,5m,1.07122,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790252400,5m,10.3338,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790252700,5m,-9.20764,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790253000,15m,-8.63408,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790253000,5m,-18.2937,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790253300,5m,-1.08986,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790253600,5m,10.7683,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790253900,15m,17.4215,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790253900,5m,-0.134427,1,1,601,5.59351,0.99,0,14,14,1395.62,12.9891,0.99,-1
btc-updown-5m-1790254200,5m,-2.37313,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790254500,5m,19.9341,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790254800,15m,15.778,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790254800,5m,14.8223,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790255100,5m,-1.8611,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790255400,5m,2.81589,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790255700,15m,4.37515,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790255700,5m,13.1332,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790256000,5m,-6.50702,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790256300,5m,-2.241,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790256600,15m,21.0501,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790256600,5m,37.4517,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790256900,5m,19.0346,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790257200,5m,-35.3078,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790257500,15m,32.7253,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790257500,5m,-3.80829,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790257800,5m,3.2085,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790258100,5m,33.3284,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790258400,15m,1.1446,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790258400,5m,-3.01484,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790258700,5m,8.55128,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790259000,5m,-4.38683,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790259300,15m,74.1674,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790259300,5m,7.81564,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790259600,5m,5.79128,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790259900,5m,60.4736,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790260200,15m,-53.5012,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790260200,5m,-13.4816,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790260500,5m,-33.8545,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790260800,5m,-6.2403,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790261100,15m,-94.1688,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790261100,5m,-56.1045,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790261400,5m,-26.2447,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790261700,5m,-12.066,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790262000,15m,30.3179,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790262000,5m,11.872,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790262300,5m,17.8015,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790262600,5m,0.621369,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790262900,15m,27.202,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790262900,5m,10.8574,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790263200,5m,27.7494,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790263500,5m,-11.3908,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790263800,15m,31.8654,0,0,0,0,,,0,0,0,0,,
