slug,duration,half,strategy,label,side,price,t_place,t_cancel,q_ahead,crossing,placed,executed,t_fill,delay_fill_s,fill_reason,y,would_win,pnl_per_share,pnl_per_placed_share,pnl_order,rebate_per_share,model
btc-updown-5m-1789124700,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789124640.0,1789124700.0,100.0,False,True,True,1789124661.0,21.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789124700,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789124640.0,1789124700.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-5m-1789125000,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789124940.0,1789125000.0,100.0,False,True,True,1789124983.0,43.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789125000,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789124940.0,1789125000.0,91.0,False,True,True,1789125000.0,60.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789125300,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789125240.0,1789125300.0,100.0,False,True,True,1789125282.0,42.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789125300,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789125240.0,1789125300.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-5m-1789125600,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789125540.0,1789125600.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-5m-1789125600,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789125540.0,1789125600.0,91.0,False,True,True,1789125583.0,43.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789125900,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789125840.0,1789125900.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-5m-1789125900,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789125840.0,1789125900.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-5m-1789126200,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789126140.0,1789126200.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-5m-1789126200,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789126140.0,1789126200.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-5m-1789126500,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789126440.0,1789126500.0,100.0,False,True,True,1789126488.0,48.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789126500,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789126440.0,1789126500.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-5m-1789126800,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789126740.0,1789126800.0,100.0,False,True,True,1789126767.0,27.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789126800,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789126740.0,1789126800.0,91.0,False,True,True,1789126795.0,55.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789127100,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789127040.0,1789127100.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-5m-1789127100,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789127040.0,1789127100.0,91.0,False,True,True,1789127082.0,42.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789127400,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789127340.0,1789127400.0,100.0,False,True,True,1789127370.0,30.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789127400,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789127340.0,1789127400.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-5m-1789127700,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789127640.0,1789127700.0,100.0,False,True,True,1789127664.0,24.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789127700,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789127640.0,1789127700.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-5m-1789128000,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789127940.0,1789128000.0,100.0,False,True,True,1789127968.0,28.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789128000,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789127940.0,1789128000.0,91.0,False,True,True,1789127983.0,43.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789128300,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789128240.0,1789128300.0,100.0,True,False,False,,,,0.0,0.0,,,,,
btc-updown-5m-1789128300,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789128240.0,1789128300.0,91.0,False,True,True,1789128292.0,52.0,traversal,0.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789128600,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789128540.0,1789128600.0,100.0,False,True,True,1789128574.0,34.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789128600,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789128540.0,1789128600.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-5m-1789128900,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789128840.0,1789128900.0,100.0,False,True,True,1789128889.0,49.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789128900,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789128840.0,1789128900.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-5m-1789129200,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789129140.0,1789129200.0,100.0,False,True,True,1789129182.0,42.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789129200,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789129140.0,1789129200.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-5m-1789129500,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789129440.0,1789129500.0,100.0,False,True,True,1789129465.0,25.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789129500,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789129440.0,1789129500.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-5m-1789129800,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789129740.0,1789129800.0,100.0,False,True,True,1789129801.0,61.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789129800,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789129740.0,1789129800.0,91.0,False,True,True,1789129767.0,27.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789130100,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789130040.0,1789130100.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-5m-1789130100,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789130040.0,1789130100.0,91.0,False,True,True,1789130071.0,31.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789130400,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789130340.0,1789130400.0,100.0,False,True,True,1789130349.0,9.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789130400,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789130340.0,1789130400.0,91.0,False,True,True,1789130380.0,40.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789130700,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789130640.0,1789130700.0,100.0,False,True,True,1789130650.0,10.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789130700,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789130640.0,1789130700.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-5m-1789131000,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789130940.0,1789131000.0,100.0,True,False,False,,,,1.0,1.0,,,,,
btc-updown-5m-1789131000,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789130940.0,1789131000.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-5m-1789131300,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789131240.0,1789131300.0,100.0,True,False,False,,,,0.0,0.0,,,,,
btc-updown-5m-1789131300,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789131240.0,1789131300.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-5m-1789131600,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789131540.0,1789131600.0,100.0,True,False,False,,,,0.0,0.0,,,,,
btc-updown-5m-1789131600,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789131540.0,1789131600.0,91.0,False,True,True,1789131591.0,51.0,traversal,0.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789131900,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789131840.0,1789131900.0,100.0,False,True,True,1789131891.0,51.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789131900,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789131840.0,1789131900.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-5m-1789132200,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789132140.0,1789132200.0,100.0,False,True,True,1789132162.0,22.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789132200,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789132140.0,1789132200.0,91.0,False,True,True,1789132179.0,39.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789132500,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789132440.0,1789132500.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-5m-1789132500,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789132440.0,1789132500.0,91.0,False,True,True,1789132453.0,13.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789132800,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789132740.0,1789132800.0,100.0,False,True,True,1789132771.0,31.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789132800,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789132740.0,1789132800.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-5m-1789133100,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789133040.0,1789133100.0,100.0,False,True,True,1789133068.0,28.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789133100,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789133040.0,1789133100.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-5m-1789133400,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789133340.0,1789133400.0,100.0,False,True,True,1789133373.0,33.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789133400,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789133340.0,1789133400.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-5m-1789133700,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789133640.0,1789133700.0,100.0,False,True,True,1789133688.0,48.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789133700,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789133640.0,1789133700.0,91.0,False,True,True,1789133661.0,21.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789134000,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789133940.0,1789134000.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-5m-1789134000,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789133940.0,1789134000.0,91.0,False,True,True,1789133976.0,36.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789134300,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789134240.0,1789134300.0,100.0,False,True,True,1789134265.0,25.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789134300,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789134240.0,1789134300.0,91.0,False,True,True,1789134289.0,49.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789134600,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789134540.0,1789134600.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-5m-1789134600,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789134540.0,1789134600.0,91.0,False,True,True,1789134556.0,16.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789134900,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789134840.0,1789134900.0,100.0,False,True,True,1789134870.0,30.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789134900,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789134840.0,1789134900.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-5m-1789135200,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789135140.0,1789135200.0,100.0,False,True,True,1789135144.0,4.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789135200,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789135140.0,1789135200.0,91.0,False,True,True,1789135158.0,18.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789135500,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789135440.0,1789135500.0,100.0,True,False,False,,,,0.0,0.0,,,,,
btc-updown-5m-1789135500,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789135440.0,1789135500.0,91.0,False,True,True,1789135488.0,48.0,traversal,0.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789135800,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789135740.0,1789135800.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-5m-1789135800,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789135740.0,1789135800.0,91.0,False,True,True,1789135767.0,27.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789136100,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789136040.0,1789136100.0,100.0,False,True,True,1789136080.0,40.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789136100,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789136040.0,1789136100.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-5m-1789136400,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789136340.0,1789136400.0,100.0,False,True,True,1789136374.0,34.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789136400,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789136340.0,1789136400.0,91.0,False,True,True,1789136397.0,57.0,traversal,0.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789136700,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789136640.0,1789136700.0,100.0,False,True,True,1789136667.0,27.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789136700,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789136640.0,1789136700.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-5m-1789137000,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789136940.0,1789137000.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-5m-1789137000,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789136940.0,1789137000.0,91.0,False,True,True,1789136976.0,36.0,traversal,0.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789137300,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789137240.0,1789137300.0,100.0,False,True,True,1789137261.0,21.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789137300,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789137240.0,1789137300.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-5m-1789137600,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789137540.0,1789137600.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-5m-1789137600,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789137540.0,1789137600.0,91.0,False,True,True,1789137579.0,39.0,traversal,0.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789137900,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789137840.0,1789137900.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-5m-1789137900,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789137840.0,1789137900.0,91.0,False,True,True,1789137867.0,27.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789138200,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789138140.0,1789138200.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-5m-1789138200,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789138140.0,1789138200.0,91.0,False,True,True,1789138186.0,46.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789138500,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789138440.0,1789138500.0,100.0,False,True,True,1789138497.0,57.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789138500,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789138440.0,1789138500.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-5m-1789138800,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789138740.0,1789138800.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-5m-1789138800,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789138740.0,1789138800.0,91.0,False,True,True,1789138791.0,51.0,traversal,0.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789139100,5m,1re moitié,two_sided,0.48/S+0,up,0.48,1789139040.0,1789139100.0,100.0,False,True,True,1789139062.0,22.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789139100,5m,1re moitié,two_sided,0.48/S+0,down,0.48,1789139040.0,1789139100.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
